Task_ID,Task_Class,Task_Label,Source_Sheet,Source_Row,Source_Reference,Source_Reaction_ID,Donor_Canonical_SMILES,Acceptor_Canonical_SMILES,Target_Config,Task_Mode,Original_Solvent,Original_Catalyst,Original_Temp_C,Original_Time_min,Original_Product_Config,Candidate_ID,Donor_Type,Target_O4_Index,Template_ID,Solvent,Solvent_Component_IDs,Catalyst,Catalyst_Component_IDs,Temp_C,Time_min,has_solvent,has_catalyst,has_temp,has_time,Template_Support_Count,Template_Alpha_Success_Count,Template_Beta_Success_Count,Template_Representative_Reaction_ID,Template_Supporting_Reaction_IDs,Condition_Recipe_Completeness,Original_Condition_Complete,Matches_Original_Condition,Final_Status,Final_Error,Final_Interpretation,Input_Status,Donor_RFU_Status,Acceptor_O4_Status,Warnings,Canonical_Donor_SMILES,Canonical_Acceptor_SMILES,Resolved_Donor_Type,Target_O4_Source,Target_O4_Index_Canonical,Target_O4_State,Target_O4_Candidate_Count,Target_O4_Free_Candidate_Count,Target_O4_Blocked_Candidate_Count,Layer1_Mean_Feasibility_Score,Layer1_Seed_Disagreement,Layer1_Seed_Votes,Layer1_Decision,Soft_Compatibility_Score,Soft_TopK_Mean_Score,Soft_Support_Percentile,Soft_Domain_Q05,Soft_Domain_Q10,Soft_Domain_Status,Nearest_Success_Reaction_ID,Nearest_Success_Similarity,Soft_Score_Interpretation,Stereoselectivity_Label,Stereoselectivity_Mean_Beta_Score,Stereoselectivity_Seed_Disagreement,Stereoselectivity_Vote_Count,Stereoselectivity_Skip_Reason,Pipeline_Version,Inference_UTC,Layer1_Seed0_Feasibility_Score,Layer1_Seed0_Vote,Layer1_Seed1_Feasibility_Score,Layer1_Seed1_Vote,Layer1_Seed2_Feasibility_Score,Layer1_Seed2_Vote,Layer3_Seed0_Beta_Score,Layer3_Seed0_Threshold,Layer3_Seed0_Vote,Layer3_Seed1_Beta_Score,Layer3_Seed1_Threshold,Layer3_Seed1_Vote,Layer3_Seed2_Beta_Score,Layer3_Seed2_Threshold,Layer3_Seed2_Vote,Target_Vote_Count,Ensemble_Size,Target_Stereo_Score,Recommendation_Tier,Recommendation_Level,Tier_Order,Domain_Order,Temp_Bin_20C,Diversity_Key,Overall_Target_Rank,Recommendation_Rank,Recommendation_Reason,Score_Interpretation,Wet_Lab_Use_Requirement
C2_T03,2,任务3,第二类预测任务,28,"United States, US20120142560 A1 2012-06-07",31-013-CAS-6495154,CCS[C@@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@H]1OC(C)=O,CC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1O,Alpha,standard,Dichloromethane,N-Iodosuccinimide,25.0,30.0,Beta,C2_T03::CT_1bdd43576b5c9ba6,thioglycoside,,CT_1bdd43576b5c9ba6,Toluene,5,Trifluoromethanesulfonic acid,6,0.0,480.0,1,1,1,1,1,1,0,31-013-CAS-2282258,31-013-CAS-2282258,skeleton_only; equivalents/concentration/addition_order/atmosphere not available,True,False,predicted,,已通过硬结构过滤；第二层为文献支持度，第三层为多数投票立体选择性。,parsed,ok,ok,,CCS[C@@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@H]1OC(C)=O,CC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1O,thioglycoside,auto_unique_free,32.0,free,1.0,1.0,0.0,0.9878961245218912,False,"[1,1,1]",feasible,0.8761923909187317,0.8640912175178528,28.132387706855795,0.7605817914009094,0.8008449077606201,in_domain,31-013-CAS-22941545,0.876192,"relative similarity to literature successful reactions; this is an applicability-domain and literature-support score, not a reaction probability",Alpha,0.3766210774580638,False,3/3,,1.3.1,2026-08-04T11:19:28.283572+00:00,0.9881987571716307,feasible,0.9877853393554688,feasible,0.9877042770385742,feasible,0.1561866998672485,0.8049999999999999,Alpha,0.5957357287406921,0.8599999999999999,Alpha,0.3779408037662506,0.5549999999999999,Alpha,3.0,3,0.6233789225419362,A,优先,0,0,0,6|5|T0,3,3,A; in_domain; 3/3 seeds support Alpha; template support=1,screening priority only; soft compatibility is literature support and Beta/Alpha score is not calibrated reaction-success probability,"verify full equivalents, concentration, addition order, atmosphere and work-up in the representative source before experiment"
C2_T03,2,任务3,第二类预测任务,28,"United States, US20120142560 A1 2012-06-07",31-013-CAS-6495154,CCS[C@@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@H]1OC(C)=O,CC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1O,Alpha,standard,Dichloromethane,N-Iodosuccinimide,25.0,30.0,Beta,C2_T03::CT_733a7265e75930b2,thioglycoside,,CT_733a7265e75930b2,Propionitrile,20,Trifluoromethanesulfonic anhydride,9,-78.0,10.0,1,1,1,1,1,1,0,31-013-CAS-3859968,31-013-CAS-3859968,skeleton_only; equivalents/concentration/addition_order/atmosphere not available,True,False,predicted,,已通过硬结构过滤；第二层为文献支持度，第三层为多数投票立体选择性。,parsed,ok,ok,layer3_seed_disagreement,CCS[C@@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@H]1OC(C)=O,CC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1O,thioglycoside,auto_unique_free,32.0,free,1.0,1.0,0.0,0.9878961245218912,False,"[1,1,1]",feasible,0.899958074092865,0.870492160320282,35.57919621749409,0.7605817914009094,0.8008449077606201,in_domain,31-013-CAS-22941545,0.899958,"relative similarity to literature successful reactions; this is an applicability-domain and literature-support score, not a reaction probability",Alpha,0.7727869550387064,True,2/3,,1.3.1,2026-08-04T11:19:28.283572+00:00,0.9881987571716307,feasible,0.9877853393554688,feasible,0.9877042770385742,feasible,0.6960092186927795,0.8049999999999999,Alpha,0.8165778517723083,0.8599999999999999,Alpha,0.8057737946510315,0.5549999999999999,Beta,2.0,3,0.22721304496129358,C_EXPLORATORY,探索,2,0,-4,9|20|T-4,5,4,C_EXPLORATORY; in_domain; 2/3 seeds support Alpha; template support=1,screening priority only; soft compatibility is literature support and Beta/Alpha score is not calibrated reaction-success probability,"verify full equivalents, concentration, addition order, atmosphere and work-up in the representative source before experiment"
C2_T03,2,任务3,第二类预测任务,28,"United States, US20120142560 A1 2012-06-07",31-013-CAS-6495154,CCS[C@@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@H]1OC(C)=O,CC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1O,Alpha,standard,Dichloromethane,N-Iodosuccinimide,25.0,30.0,Beta,C2_T03::CT_e0e5815d87562b42,thioglycoside,,CT_e0e5815d87562b42,Diethyl ether,4,Triethylamine,4,25.0,420.0,1,1,1,1,1,1,0,31-013-CAS-9860387,31-013-CAS-9860387,skeleton_only; equivalents/concentration/addition_order/atmosphere not available,True,False,predicted,,已通过硬结构过滤；第二层为文献支持度，第三层为多数投票立体选择性。,parsed,ok,ok,layer3_seed_disagreement,CCS[C@@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@H]1OC(C)=O,CC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1O,thioglycoside,auto_unique_free,32.0,free,1.0,1.0,0.0,0.9878961245218912,False,"[1,1,1]",feasible,0.8889442086219788,0.8729264140129089,32.50591016548464,0.7605817914009094,0.8008449077606201,in_domain,31-013-CAS-15304342,0.888944,"relative similarity to literature successful reactions; this is an applicability-domain and literature-support score, not a reaction probability",Alpha,0.7703862190246582,True,2/3,,1.3.1,2026-08-04T11:19:28.283572+00:00,0.9881987571716307,feasible,0.9877853393554688,feasible,0.9877042770385742,feasible,0.7731857895851135,0.8049999999999999,Alpha,0.768009603023529,0.8599999999999999,Alpha,0.769963264465332,0.5549999999999999,Beta,2.0,3,0.2296137809753418,C_EXPLORATORY,探索,2,0,1,4|4|T1,7,5,C_EXPLORATORY; in_domain; 2/3 seeds support Alpha; template support=1,screening priority only; soft compatibility is literature support and Beta/Alpha score is not calibrated reaction-success probability,"verify full equivalents, concentration, addition order, atmosphere and work-up in the representative source before experiment"
C2_T03,2,任务3,第二类预测任务,28,"United States, US20120142560 A1 2012-06-07",31-013-CAS-6495154,CCS[C@@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@H]1OC(C)=O,CC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1O,Alpha,standard,Dichloromethane,N-Iodosuccinimide,25.0,30.0,Beta,C2_T03::CT_63cf38c05568ef84,thioglycoside,,CT_63cf38c05568ef84,Dichloromethane;Triethylamine,3;10,Trimethylsilyl triflate,3,-25.0,180.0,1,1,1,1,1,1,0,31-013-CAS-13815318,31-013-CAS-13815318,skeleton_only; equivalents/concentration/addition_order/atmosphere not available,True,False,predicted,,已通过硬结构过滤；第二层为文献支持度，第三层为多数投票立体选择性。,parsed,ok,ok,layer3_seed_disagreement,CCS[C@@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@H]1OC(C)=O,CC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1O,thioglycoside,auto_unique_free,32.0,free,1.0,1.0,0.0,0.9878961245218912,False,"[1,1,1]",feasible,0.9462642073631288,0.9166278839111328,56.02836879432624,0.7605817914009094,0.8008449077606201,in_domain,31-013-CAS-22941545,0.946264,"relative similarity to literature successful reactions; this is an applicability-domain and literature-support score, not a reaction probability",Alpha,0.6401044726371765,True,2/3,,1.3.1,2026-08-04T11:19:28.283572+00:00,0.9881987571716307,feasible,0.9877853393554688,feasible,0.9877042770385742,feasible,0.5174754858016968,0.8049999999999999,Alpha,0.8244282007217407,0.8599999999999999,Alpha,0.578409731388092,0.5549999999999999,Beta,2.0,3,0.3598955273628235,C_EXPLORATORY,探索,2,0,-1,3|3;10|T-1,4,6,C_EXPLORATORY; in_domain; 2/3 seeds support Alpha; template support=1,screening priority only; soft compatibility is literature support and Beta/Alpha score is not calibrated reaction-success probability,"verify full equivalents, concentration, addition order, atmosphere and work-up in the representative source before experiment"
C2_T03,2,任务3,第二类预测任务,28,"United States, US20120142560 A1 2012-06-07",31-013-CAS-6495154,CCS[C@@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@H]1OC(C)=O,CC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1O,Alpha,standard,Dichloromethane,N-Iodosuccinimide,25.0,30.0,Beta,C2_T03::CT_37b64947d0bf08b0,thioglycoside,,CT_37b64947d0bf08b0,Toluene,5,Trifluoromethanesulfonic acid,6,25.0,360.0,1,1,1,1,1,1,0,31-013-CAS-7432796,31-013-CAS-7432796,skeleton_only; equivalents/concentration/addition_order/atmosphere not available,True,False,predicted,,已通过硬结构过滤；第二层为文献支持度，第三层为多数投票立体选择性。,parsed,ok,ok,layer3_seed_disagreement,CCS[C@@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@H]1OC(C)=O,CC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1O,thioglycoside,auto_unique_free,32.0,free,1.0,1.0,0.0,0.9878961245218912,False,"[1,1,1]",feasible,0.892897367477417,0.8772404789924622,33.33333333333333,0.7605817914009094,0.8008449077606201,in_domain,31-013-CAS-15304342,0.892897,"relative similarity to literature successful reactions; this is an applicability-domain and literature-support score, not a reaction probability",Alpha,0.5557034313678741,True,2/3,,1.3.1,2026-08-04T11:19:28.283572+00:00,0.9881987571716307,feasible,0.9877853393554688,feasible,0.9877042770385742,feasible,0.3764936625957489,0.8049999999999999,Alpha,0.6785644888877869,0.8599999999999999,Alpha,0.6120521426200867,0.5549999999999999,Beta,2.0,3,0.44429656863212585,C_EXPLORATORY,探索,2,0,1,6|5|T1,6,7,C_EXPLORATORY; in_domain; 2/3 seeds support Alpha; template support=1,screening priority only; soft compatibility is literature support and Beta/Alpha score is not calibrated reaction-success probability,"verify full equivalents, concentration, addition order, atmosphere and work-up in the representative source before experiment"
C2_T03,2,任务3,第二类预测任务,28,"United States, US20120142560 A1 2012-06-07",31-013-CAS-6495154,CCS[C@@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@H]1OC(C)=O,CC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1O,Alpha,standard,Dichloromethane,N-Iodosuccinimide,25.0,30.0,Beta,C2_T03::CT_09ec434366f6da68,thioglycoside,,CT_09ec434366f6da68,Benzene,14,N-Iodosuccinimide,5,7.0,4320.0,1,1,1,1,1,1,0,31-013-CAS-7890438,31-013-CAS-7890438,skeleton_only; equivalents/concentration/addition_order/atmosphere not available,True,False,predicted,,已通过硬结构过滤；第二层为文献支持度，第三层为多数投票立体选择性。,parsed,ok,ok,layer3_seed_disagreement,CCS[C@@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@H]1OC(C)=O,CC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1O,thioglycoside,auto_unique_free,32.0,free,1.0,1.0,0.0,0.9878961245218912,False,"[1,1,1]",feasible,0.8531792759895325,0.836569607257843,19.38534278959811,0.7605817914009094,0.8008449077606201,in_domain,31-013-CAS-15304342,0.853179,"relative similarity to literature successful reactions; this is an applicability-domain and literature-support score, not a reaction probability",Alpha,0.4259919847051303,True,2/3,,1.3.1,2026-08-04T11:19:28.283572+00:00,0.9881987571716307,feasible,0.9877853393554688,feasible,0.9877042770385742,feasible,0.1206860318779945,0.8049999999999999,Alpha,0.5975968837738037,0.8599999999999999,Alpha,0.5596930384635925,0.5549999999999999,Beta,2.0,3,0.5740080152948697,C_EXPLORATORY,探索,2,0,0,5|14|T0,8,8,C_EXPLORATORY; in_domain; 2/3 seeds support Alpha; template support=1,screening priority only; soft compatibility is literature support and Beta/Alpha score is not calibrated reaction-success probability,"verify full equivalents, concentration, addition order, atmosphere and work-up in the representative source before experiment"
C2_T04,2,任务4,第二类预测任务,44,"Chemistry - A European Journal (2018), 24(31), 7970-7975",31-010-CAS-19309609,CC(=O)OC[C@H]1O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,CC(C)C(C)(C)[Si](C)(C)O[C@@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],Alpha,standard,Dichloromethane,Trifluoromethanesulfonic acid,-40.0,20.0,Beta,C2_T04::CT_cebbecf816428341,trichloroacetimidate,,CT_cebbecf816428341,Dichloromethane,3,Sodium bicarbonate,8,-15.0,20.0,1,1,1,1,2,0,2,31-010-CAS-13818677,31-010-CAS-13818677;31-010-CAS-16634881,skeleton_only; equivalents/concentration/addition_order/atmosphere not available,True,False,predicted,,已通过硬结构过滤；第二层为文献支持度，第三层为多数投票立体选择性。,parsed,ok,ok,,CC(=O)OC[C@H]1O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,CC(C)C(C)(C)[Si](C)(C)O[C@@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],trichloroacetimidate,auto_unique_free,23.0,free,1.0,1.0,0.0,0.9879346092542012,False,"[1,1,1]",feasible,0.9658160209655762,0.8782402276992798,72.4950884086444,0.7810679078102112,0.8098471164703369,in_domain,31-010-CAS-19309609,0.965816,"relative similarity to literature successful reactions; this is an applicability-domain and literature-support score, not a reaction probability",Alpha,0.1177016148964564,False,3/3,,1.3.1,2026-08-04T11:19:28.283572+00:00,0.9882982969284058,feasible,0.9877849817276,feasible,0.987720549106598,feasible,0.1555630713701248,0.8049999999999999,Alpha,0.0552301555871963,0.8599999999999999,Alpha,0.142311617732048,0.5549999999999999,Alpha,3.0,3,0.8822983851035436,A,优先,0,0,-1,8|3|T-1,1,1,A; in_domain; 3/3 seeds support Alpha; template support=2,screening priority only; soft compatibility is literature support and Beta/Alpha score is not calibrated reaction-success probability,"verify full equivalents, concentration, addition order, atmosphere and work-up in the representative source before experiment"
C2_T04,2,任务4,第二类预测任务,44,"Chemistry - A European Journal (2018), 24(31), 7970-7975",31-010-CAS-19309609,CC(=O)OC[C@H]1O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,CC(C)C(C)(C)[Si](C)(C)O[C@@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],Alpha,standard,Dichloromethane,Trifluoromethanesulfonic acid,-40.0,20.0,Beta,C2_T04::CT_b802380a2480a9a1,trichloroacetimidate,,CT_b802380a2480a9a1,Dichloromethane,3,Nitrosonium tetrafluoroborate,26,-10.0,45.0,1,1,1,1,1,1,0,31-010-CAS-5727917,31-010-CAS-5727917,skeleton_only; equivalents/concentration/addition_order/atmosphere not available,True,False,predicted,,已通过硬结构过滤；第二层为文献支持度，第三层为多数投票立体选择性。,parsed,ok,ok,,CC(=O)OC[C@H]1O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,CC(C)C(C)(C)[Si](C)(C)O[C@@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],trichloroacetimidate,auto_unique_free,23.0,free,1.0,1.0,0.0,0.9879346092542012,False,"[1,1,1]",feasible,0.9539058804512024,0.8841951489448547,66.99410609037328,0.7810679078102112,0.8098471164703369,in_domain,31-010-CAS-19309609,0.953906,"relative similarity to literature successful reactions; this is an applicability-domain and literature-support score, not a reaction probability",Alpha,0.0951897470125307,False,3/3,,1.3.1,2026-08-04T11:19:28.283572+00:00,0.9882982969284058,feasible,0.9877849817276,feasible,0.987720549106598,feasible,0.0013371424283832,0.8049999999999999,Alpha,0.2349341213703155,0.8599999999999999,Alpha,0.0492979772388935,0.5549999999999999,Alpha,3.0,3,0.9048102529874693,A,优先,0,0,0,26|3|T0,5,2,A; in_domain; 3/3 seeds support Alpha; template support=1,screening priority only; soft compatibility is literature support and Beta/Alpha score is not calibrated reaction-success probability,"verify full equivalents, concentration, addition order, atmosphere and work-up in the representative source before experiment"
C2_T04,2,任务4,第二类预测任务,44,"Chemistry - A European Journal (2018), 24(31), 7970-7975",31-010-CAS-19309609,CC(=O)OC[C@H]1O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,CC(C)C(C)(C)[Si](C)(C)O[C@@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],Alpha,standard,Dichloromethane,Trifluoromethanesulfonic acid,-40.0,20.0,Beta,C2_T04::CT_da4bce6748ad06b6,trichloroacetimidate,,CT_da4bce6748ad06b6,Dichloromethane,3,Pyridine,12,25.0,30.0,1,1,1,1,1,1,0,31-010-CAS-1767038,31-010-CAS-1767038,skeleton_only; equivalents/concentration/addition_order/atmosphere not available,True,False,predicted,,已通过硬结构过滤；第二层为文献支持度，第三层为多数投票立体选择性。,parsed,ok,ok,,CC(=O)OC[C@H]1O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,CC(C)C(C)(C)[Si](C)(C)O[C@@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],trichloroacetimidate,auto_unique_free,23.0,free,1.0,1.0,0.0,0.9879346092542012,False,"[1,1,1]",feasible,0.9224652647972108,0.8810288310050964,49.70530451866404,0.7810679078102112,0.8098471164703369,in_domain,31-010-CAS-19309609,0.922465,"relative similarity to literature successful reactions; this is an applicability-domain and literature-support score, not a reaction probability",Alpha,0.2199852305154005,False,3/3,,1.3.1,2026-08-04T11:19:28.283572+00:00,0.9882982969284058,feasible,0.9877849817276,feasible,0.987720549106598,feasible,0.0938412845134735,0.8049999999999999,Alpha,0.0505664758384227,0.8599999999999999,Alpha,0.5155479311943054,0.5549999999999999,Alpha,3.0,3,0.7800147694845995,A,优先,0,0,1,12|3|T1,8,3,A; in_domain; 3/3 seeds support Alpha; template support=1,screening priority only; soft compatibility is literature support and Beta/Alpha score is not calibrated reaction-success probability,"verify full equivalents, concentration, addition order, atmosphere and work-up in the representative source before experiment"
C2_T04,2,任务4,第二类预测任务,44,"Chemistry - A European Journal (2018), 24(31), 7970-7975",31-010-CAS-19309609,CC(=O)OC[C@H]1O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,CC(C)C(C)(C)[Si](C)(C)O[C@@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],Alpha,standard,Dichloromethane,Trifluoromethanesulfonic acid,-40.0,20.0,Beta,C2_T04::CT_f6dc2097e628d56f,trichloroacetimidate,,CT_f6dc2097e628d56f,Dichloromethane,3,"Triethylsilyl 1,1,1-trifluoromethanesulfonate",23,-25.0,180.0,1,1,1,1,1,1,0,31-010-CAS-11955200,31-010-CAS-11955200,skeleton_only; equivalents/concentration/addition_order/atmosphere not available,True,False,predicted,,已通过硬结构过滤；第二层为文献支持度，第三层为多数投票立体选择性。,parsed,ok,ok,,CC(=O)OC[C@H]1O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,CC(C)C(C)(C)[Si](C)(C)O[C@@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],trichloroacetimidate,auto_unique_free,23.0,free,1.0,1.0,0.0,0.9879346092542012,False,"[1,1,1]",feasible,0.9212744235992432,0.8713881373405457,49.115913555992144,0.7810679078102112,0.8098471164703369,in_domain,31-010-CAS-19309609,0.921274,"relative similarity to literature successful reactions; this is an applicability-domain and literature-support score, not a reaction probability",Alpha,0.1777296407769123,False,3/3,,1.3.1,2026-08-04T11:19:28.283572+00:00,0.9882982969284058,feasible,0.9877849817276,feasible,0.987720549106598,feasible,0.051856156438589,0.8049999999999999,Alpha,0.0299529302865266,0.8599999999999999,Alpha,0.4513798356056213,0.5549999999999999,Alpha,3.0,3,0.8222703592230877,A,优先,0,0,-1,23|3|T-1,9,4,A; in_domain; 3/3 seeds support Alpha; template support=1,screening priority only; soft compatibility is literature support and Beta/Alpha score is not calibrated reaction-success probability,"verify full equivalents, concentration, addition order, atmosphere and work-up in the representative source before experiment"
C2_T04,2,任务4,第二类预测任务,44,"Chemistry - A European Journal (2018), 24(31), 7970-7975",31-010-CAS-19309609,CC(=O)OC[C@H]1O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,CC(C)C(C)(C)[Si](C)(C)O[C@@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],Alpha,standard,Dichloromethane,Trifluoromethanesulfonic acid,-40.0,20.0,Beta,C2_T04::CT_9e41f84ab0346b44,trichloroacetimidate,,CT_9e41f84ab0346b44,Dichloromethane,3,"(1,1-Dimethylethyl)dimethylsilyl 1,1,1-trifluoromethanesulfonate",32,-25.0,240.0,1,1,1,1,1,1,0,31-010-CAS-11953075,31-010-CAS-11953075,skeleton_only; equivalents/concentration/addition_order/atmosphere not available,True,False,predicted,,已通过硬结构过滤；第二层为文献支持度，第三层为多数投票立体选择性。,parsed,ok,ok,,CC(=O)OC[C@H]1O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,CC(C)C(C)(C)[Si](C)(C)O[C@@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],trichloroacetimidate,auto_unique_free,23.0,free,1.0,1.0,0.0,0.9879346092542012,False,"[1,1,1]",feasible,0.9108943939208984,0.866667628288269,45.383104125736736,0.7810679078102112,0.8098471164703369,in_domain,31-010-CAS-19309609,0.910894,"relative similarity to literature successful reactions; this is an applicability-domain and literature-support score, not a reaction probability",Alpha,0.3356544189155102,False,3/3,,1.3.1,2026-08-04T11:19:28.283572+00:00,0.9882982969284058,feasible,0.9877849817276,feasible,0.987720549106598,feasible,0.0545936860144138,0.8049999999999999,Alpha,0.4465494751930237,0.8599999999999999,Alpha,0.505820095539093,0.5549999999999999,Alpha,3.0,3,0.6643455810844898,A,优先,0,0,-1,32|3|T-1,10,5,A; in_domain; 3/3 seeds support Alpha; template support=1,screening priority only; soft compatibility is literature support and Beta/Alpha score is not calibrated reaction-success probability,"verify full equivalents, concentration, addition order, atmosphere and work-up in the representative source before experiment"
