ID,Reaction_ID,donor_mol_wt,donor_heavy_atom_count,donor_hetero_atom_count,donor_h_bond_acceptors,donor_h_bond_donors,donor_tpsa,donor_mol_log_p,donor_fraction_csp3,donor_rotatable_bond_count,donor_ring_count,donor_aliphatic_ring_count,donor_aromatic_ring_count,donor_specified_stereo_centers,donor_unspecified_stereo_centers,donor_oxygen_count,donor_nitrogen_count,donor_sulfur_count,donor_silicon_count,donor_halogen_count,acceptor_mol_wt,acceptor_heavy_atom_count,acceptor_hetero_atom_count,acceptor_h_bond_acceptors,acceptor_h_bond_donors,acceptor_tpsa,acceptor_mol_log_p,acceptor_fraction_csp3,acceptor_rotatable_bond_count,acceptor_ring_count,acceptor_aliphatic_ring_count,acceptor_aromatic_ring_count,acceptor_specified_stereo_centers,acceptor_unspecified_stereo_centers,acceptor_oxygen_count,acceptor_nitrogen_count,acceptor_sulfur_count,acceptor_silicon_count,acceptor_halogen_count
963,31-614-CAS-26047459,448.654,29.0,9.0,8.0,0.0,80.29,4.4922,0.9,9.0,2.0,2.0,0.0,5.0,0.0,7.0,0.0,1.0,1.0,0.0,2793.698,194.0,46.0,38.0,3.0,448.52,24.9747,0.5540541,65.0,18.0,8.0,10.0,33.0,0.0,38.0,2.0,2.0,4.0,0.0
964,31-013-CAS-22252750,690.767,49.0,12.0,12.0,0.0,148.57,5.45662,0.35135135,15.0,4.0,1.0,3.0,5.0,0.0,11.0,0.0,1.0,0.0,0.0,620.866,40.0,14.0,10.0,2.0,138.85,3.1692,0.42307693,11.0,3.0,1.0,2.0,5.0,0.0,10.0,1.0,0.0,0.0,3.0
965,31-013-CAS-1901337,526.698,38.0,5.0,5.0,0.0,36.92,7.2797,0.27272728,11.0,5.0,1.0,4.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,454.439,33.0,11.0,8.0,2.0,159.92,1.9698,0.3181818,7.0,3.0,1.0,2.0,5.0,0.0,7.0,4.0,0.0,0.0,0.0
966,31-013-CAS-1216240,526.698,38.0,5.0,5.0,0.0,36.92,7.2797,0.27272728,11.0,5.0,1.0,4.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,454.439,33.0,11.0,8.0,2.0,159.92,1.9698,0.3181818,7.0,3.0,1.0,2.0,5.0,0.0,7.0,4.0,0.0,0.0,0.0
967,31-013-CAS-3859987,444.549,31.0,7.0,7.0,0.0,63.22,4.0957,0.45833334,7.0,4.0,2.0,2.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,702.805,51.0,13.0,10.0,1.0,169.59,6.2748,0.4473684,20.0,4.0,1.0,3.0,5.0,0.0,9.0,4.0,0.0,0.0,0.0
968,31-013-CAS-13925780,444.549,31.0,7.0,7.0,0.0,63.22,4.0957,0.45833334,7.0,4.0,2.0,2.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,702.805,51.0,13.0,10.0,1.0,169.59,6.2748,0.4473684,20.0,4.0,1.0,3.0,5.0,0.0,9.0,4.0,0.0,0.0,0.0
969,31-013-CAS-5440454,444.549,31.0,7.0,7.0,0.0,63.22,4.0957,0.45833334,7.0,4.0,2.0,2.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,702.805,51.0,13.0,10.0,1.0,169.59,6.2748,0.4473684,20.0,4.0,1.0,3.0,5.0,0.0,9.0,4.0,0.0,0.0,0.0
970,31-013-CAS-4159257,444.549,31.0,7.0,7.0,0.0,63.22,4.0957,0.45833334,7.0,4.0,2.0,2.0,5.0,1.0,6.0,0.0,1.0,0.0,0.0,702.805,51.0,13.0,10.0,1.0,169.59,6.2748,0.4473684,20.0,4.0,1.0,3.0,5.0,0.0,9.0,4.0,0.0,0.0,0.0
971,31-013-CAS-6916824,444.549,31.0,7.0,7.0,0.0,63.22,4.0957,0.45833334,7.0,4.0,2.0,2.0,5.0,1.0,6.0,0.0,1.0,0.0,0.0,702.805,51.0,13.0,10.0,1.0,169.59,6.2748,0.4473684,20.0,4.0,1.0,3.0,5.0,0.0,9.0,4.0,0.0,0.0,0.0
972,31-013-CAS-14240488,444.549,31.0,7.0,7.0,0.0,63.22,4.0957,0.45833334,7.0,4.0,2.0,2.0,5.0,1.0,6.0,0.0,1.0,0.0,0.0,702.805,51.0,13.0,10.0,1.0,169.59,6.2748,0.4473684,20.0,4.0,1.0,3.0,5.0,0.0,9.0,4.0,0.0,0.0,0.0
973,31-013-CAS-1712789,500.613,35.0,8.0,8.0,0.0,80.29,4.445,0.4814815,10.0,4.0,2.0,2.0,6.0,0.0,7.0,0.0,1.0,0.0,0.0,646.741,47.0,12.0,9.0,1.0,152.52,5.9255,0.42857143,17.0,4.0,1.0,3.0,5.0,0.0,8.0,4.0,0.0,0.0,0.0
974,31-013-CAS-11796224,500.613,35.0,8.0,8.0,0.0,80.29,4.445,0.4814815,10.0,4.0,2.0,2.0,6.0,0.0,7.0,0.0,1.0,0.0,0.0,646.741,47.0,12.0,9.0,1.0,152.52,5.9255,0.42857143,17.0,4.0,1.0,3.0,5.0,0.0,8.0,4.0,0.0,0.0,0.0
975,31-013-CAS-3287675,500.613,35.0,8.0,8.0,0.0,80.29,4.445,0.4814815,10.0,4.0,2.0,2.0,6.0,0.0,7.0,0.0,1.0,0.0,0.0,646.741,47.0,12.0,9.0,1.0,152.52,5.9255,0.42857143,17.0,4.0,1.0,3.0,5.0,0.0,8.0,4.0,0.0,0.0,0.0
976,31-013-CAS-4786494,500.613,35.0,8.0,8.0,0.0,80.29,4.445,0.4814815,10.0,4.0,2.0,2.0,5.0,1.0,7.0,0.0,1.0,0.0,0.0,646.741,47.0,12.0,9.0,1.0,152.52,5.9255,0.42857143,17.0,4.0,1.0,3.0,5.0,0.0,8.0,4.0,0.0,0.0,0.0
977,31-013-CAS-12119921,500.613,35.0,8.0,8.0,0.0,80.29,4.445,0.4814815,10.0,4.0,2.0,2.0,5.0,1.0,7.0,0.0,1.0,0.0,0.0,646.741,47.0,12.0,9.0,1.0,152.52,5.9255,0.42857143,17.0,4.0,1.0,3.0,5.0,0.0,8.0,4.0,0.0,0.0,0.0
978,31-013-CAS-9392052,635.178,44.0,9.0,8.0,0.0,80.29,6.796,0.31428573,13.0,5.0,1.0,4.0,5.0,0.0,7.0,0.0,1.0,0.0,1.0,415.486,30.0,7.0,6.0,2.0,86.25,2.0255,0.4347826,9.0,3.0,1.0,2.0,5.0,0.0,6.0,1.0,0.0,0.0,0.0
979,31-013-CAS-5063674,635.178,44.0,9.0,8.0,0.0,80.29,6.796,0.31428573,13.0,5.0,1.0,4.0,5.0,0.0,7.0,0.0,1.0,0.0,1.0,415.486,30.0,7.0,6.0,2.0,86.25,2.0255,0.4347826,9.0,3.0,1.0,2.0,5.0,0.0,6.0,1.0,0.0,0.0,0.0
980,31-013-CAS-7130644,635.178,44.0,9.0,8.0,0.0,80.29,6.796,0.31428573,13.0,5.0,1.0,4.0,5.0,0.0,7.0,0.0,1.0,0.0,1.0,415.486,30.0,7.0,6.0,2.0,86.25,2.0255,0.4347826,9.0,3.0,1.0,2.0,5.0,0.0,6.0,1.0,0.0,0.0,0.0
981,31-013-CAS-19796362,674.771,49.0,9.0,9.0,0.0,97.36,7.3972,0.175,12.0,6.0,1.0,5.0,5.0,0.0,8.0,0.0,1.0,0.0,0.0,484.629,34.0,10.0,6.0,3.0,136.78,1.8247,0.45833334,7.0,3.0,1.0,2.0,5.0,0.0,5.0,4.0,0.0,1.0,0.0
982,31-013-CAS-850505,500.613,35.0,8.0,8.0,0.0,80.29,4.445,0.4814815,10.0,4.0,2.0,2.0,5.0,1.0,7.0,0.0,1.0,0.0,0.0,702.805,51.0,13.0,10.0,1.0,169.59,6.2748,0.4473684,20.0,4.0,1.0,3.0,5.0,0.0,9.0,4.0,0.0,0.0,0.0
983,31-013-CAS-847824,500.613,35.0,8.0,8.0,0.0,80.29,4.445,0.4814815,10.0,4.0,2.0,2.0,5.0,1.0,7.0,0.0,1.0,0.0,0.0,702.805,51.0,13.0,10.0,1.0,169.59,6.2748,0.4473684,20.0,4.0,1.0,3.0,5.0,0.0,9.0,4.0,0.0,0.0,0.0
984,31-013-CAS-16004432,520.603,37.0,8.0,8.0,0.0,80.29,5.0298,0.31034482,7.0,5.0,2.0,3.0,6.0,0.0,7.0,0.0,1.0,0.0,0.0,704.777,51.0,14.0,11.0,1.0,178.82,5.1211,0.43243244,20.0,4.0,1.0,3.0,5.0,0.0,10.0,4.0,0.0,0.0,0.0
985,31-013-CAS-21186032,500.613,35.0,8.0,8.0,0.0,80.29,4.445,0.4814815,10.0,4.0,2.0,2.0,5.0,1.0,7.0,0.0,1.0,0.0,0.0,702.805,51.0,13.0,10.0,1.0,169.59,6.2748,0.4473684,20.0,4.0,1.0,3.0,5.0,0.0,9.0,4.0,0.0,0.0,0.0
986,31-614-CAS-40218507,640.71,46.0,10.0,10.0,0.0,114.43,5.9982,0.22222222,11.0,5.0,1.0,4.0,5.0,0.0,9.0,0.0,1.0,0.0,0.0,619.058,39.0,11.0,6.0,2.0,86.25,5.7512,0.53571427,10.0,3.0,1.0,2.0,5.0,0.0,6.0,1.0,0.0,1.0,3.0
987,31-013-CAS-6023114,500.613,35.0,8.0,8.0,0.0,80.29,4.445,0.4814815,10.0,4.0,2.0,2.0,6.0,0.0,7.0,0.0,1.0,0.0,0.0,702.805,51.0,13.0,10.0,1.0,169.59,6.2748,0.4473684,20.0,4.0,1.0,3.0,5.0,0.0,9.0,4.0,0.0,0.0,0.0
988,31-013-CAS-503131,500.613,35.0,8.0,8.0,0.0,80.29,4.445,0.4814815,10.0,4.0,2.0,2.0,6.0,0.0,7.0,0.0,1.0,0.0,0.0,702.805,51.0,13.0,10.0,1.0,169.59,6.2748,0.4473684,20.0,4.0,1.0,3.0,5.0,0.0,9.0,4.0,0.0,0.0,0.0
989,31-013-CAS-7578178,500.613,35.0,8.0,8.0,0.0,80.29,4.445,0.4814815,10.0,4.0,2.0,2.0,6.0,0.0,7.0,0.0,1.0,0.0,0.0,702.805,51.0,13.0,10.0,1.0,169.59,6.2748,0.4473684,20.0,4.0,1.0,3.0,5.0,0.0,9.0,4.0,0.0,0.0,0.0
990,31-013-CAS-9083796,1151.932,81.0,14.0,12.0,0.0,109.37,11.8601,0.35820895,27.0,9.0,2.0,7.0,10.0,0.0,11.0,0.0,1.0,1.0,1.0,1650.093,118.0,23.0,20.0,1.0,273.21,22.54168,0.58947366,64.0,8.0,2.0,6.0,12.0,1.0,18.0,4.0,0.0,0.0,0.0
991,31-013-CAS-403547,548.657,39.0,8.0,8.0,0.0,80.29,5.4842,0.3548387,10.0,5.0,2.0,3.0,5.0,1.0,7.0,0.0,1.0,0.0,0.0,702.805,51.0,13.0,10.0,1.0,169.59,6.2748,0.4473684,20.0,4.0,1.0,3.0,5.0,0.0,9.0,4.0,0.0,0.0,0.0
992,31-013-CAS-1838282,564.739,37.0,11.0,7.0,0.0,71.06,6.7447,0.6923077,10.0,2.0,1.0,1.0,5.0,0.0,6.0,0.0,1.0,1.0,3.0,744.663,49.0,15.0,8.0,2.0,112.55,4.5431,0.4117647,13.0,4.0,1.0,3.0,5.0,0.0,8.0,1.0,0.0,1.0,5.0
993,31-013-CAS-10963089,468.732,31.0,7.0,6.0,1.0,64.99,5.6315,0.7083333,9.0,2.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,1.0,0.0,744.663,49.0,15.0,8.0,2.0,112.55,4.5431,0.4117647,13.0,4.0,1.0,3.0,5.0,0.0,8.0,1.0,0.0,1.0,5.0
994,31-013-CAS-15619086,622.856,43.0,9.0,8.0,0.0,80.29,7.18642,0.4117647,10.0,4.0,1.0,3.0,5.0,0.0,7.0,0.0,1.0,1.0,0.0,521.566,38.0,9.0,8.0,2.0,112.55,3.456,0.31034482,10.0,4.0,1.0,3.0,5.0,0.0,8.0,1.0,0.0,0.0,0.0
995,31-013-CAS-27980,592.666,42.0,10.0,10.0,0.0,114.43,4.7686,0.3125,12.0,4.0,1.0,3.0,5.0,0.0,9.0,0.0,1.0,0.0,0.0,1227.33,90.0,21.0,18.0,1.0,259.11,10.6705,0.3188406,29.0,9.0,2.0,7.0,10.0,0.0,17.0,4.0,0.0,0.0,0.0
996,31-013-CAS-7616373,780.936,56.0,11.0,11.0,0.0,123.66,8.2402,0.37777779,16.0,6.0,2.0,4.0,6.0,0.0,10.0,0.0,1.0,0.0,0.0,741.878,54.0,11.0,10.0,2.0,123.17,5.3263,0.41860464,17.0,6.0,2.0,4.0,10.0,0.0,10.0,1.0,0.0,0.0,0.0
997,31-614-CAS-39684276,540.725,39.0,5.0,5.0,0.0,36.92,7.58812,0.29411766,11.0,5.0,1.0,4.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,2124.492,156.0,30.0,27.0,3.0,330.61,18.8624,0.37301588,58.0,18.0,5.0,13.0,25.0,0.0,26.0,4.0,0.0,0.0,0.0
998,31-013-CAS-12686981,440.514,30.0,9.0,9.0,0.0,97.36,2.4763,0.5714286,9.0,2.0,1.0,1.0,4.0,1.0,8.0,0.0,1.0,0.0,0.0,843.11,61.0,12.0,8.0,1.0,135.45,8.939,0.36734694,20.0,6.0,1.0,5.0,5.0,0.0,7.0,4.0,0.0,1.0,0.0
999,31-013-CAS-7388606,426.443,29.0,10.0,10.0,0.0,114.43,1.4717,0.47368422,6.0,2.0,1.0,1.0,5.0,0.0,9.0,0.0,1.0,0.0,0.0,401.415,29.0,8.0,7.0,2.0,95.48,1.8536,0.3809524,7.0,4.0,2.0,2.0,5.0,0.0,7.0,1.0,0.0,0.0,0.0
1000,31-013-CAS-14531739,536.69,38.0,7.0,7.0,0.0,63.22,5.7837,0.38709676,13.0,4.0,1.0,3.0,5.0,0.0,6.0,0.0,1.0,0.0,0.0,744.889,55.0,11.0,8.0,1.0,135.45,8.7324,0.3409091,19.0,6.0,1.0,5.0,5.0,0.0,7.0,4.0,0.0,0.0,0.0
1001,31-013-CAS-14761758,536.69,38.0,7.0,7.0,0.0,63.22,5.7837,0.38709676,13.0,4.0,1.0,3.0,5.0,0.0,6.0,0.0,1.0,0.0,0.0,744.889,55.0,11.0,8.0,1.0,135.45,8.7324,0.3409091,19.0,6.0,1.0,5.0,5.0,0.0,7.0,4.0,0.0,0.0,0.0
1002,31-614-CAS-47697112,598.761,43.0,7.0,7.0,0.0,63.22,7.13132,0.30555555,13.0,5.0,1.0,4.0,5.0,0.0,6.0,0.0,1.0,0.0,0.0,417.458,30.0,8.0,7.0,3.0,106.48,1.5913,0.4090909,8.0,3.0,1.0,2.0,5.0,0.0,7.0,1.0,0.0,0.0,0.0
1003,31-614-CAS-27094234,649.139,43.0,13.0,11.0,0.0,131.5,4.27642,0.3,11.0,4.0,1.0,3.0,5.0,0.0,10.0,0.0,2.0,0.0,1.0,535.593,39.0,9.0,8.0,1.0,103.76,3.7982,0.33333334,10.0,4.0,1.0,3.0,5.0,0.0,8.0,1.0,0.0,0.0,0.0
1004,31-301-CAS-4805695,586.706,42.0,8.0,7.0,0.0,72.45,5.8127,0.29411766,10.0,6.0,2.0,4.0,6.0,1.0,7.0,0.0,1.0,0.0,0.0,619.058,39.0,11.0,6.0,2.0,86.25,5.7512,0.53571427,10.0,3.0,1.0,2.0,5.0,0.0,6.0,1.0,0.0,1.0,3.0
1005,31-013-CAS-19796363,688.754,50.0,10.0,10.0,0.0,114.43,7.0374,0.15,11.0,6.0,1.0,5.0,5.0,0.0,9.0,0.0,1.0,0.0,0.0,484.629,34.0,10.0,6.0,3.0,136.78,1.8247,0.45833334,7.0,3.0,1.0,2.0,5.0,0.0,5.0,4.0,0.0,1.0,0.0
1006,31-013-CAS-15095112,541.021,37.0,9.0,8.0,0.0,80.29,4.994,0.2857143,7.0,5.0,2.0,3.0,6.0,0.0,7.0,0.0,1.0,0.0,1.0,621.414,37.0,14.0,8.0,2.0,112.55,4.2594,0.65217394,12.0,2.0,1.0,1.0,5.0,0.0,8.0,1.0,0.0,1.0,4.0
1007,31-013-CAS-9787141,492.977,33.0,9.0,8.0,0.0,80.29,3.9548,0.41666666,7.0,4.0,2.0,2.0,6.0,0.0,7.0,0.0,1.0,0.0,1.0,470.526,34.0,10.0,7.0,2.0,135.01,2.706,0.45833334,12.0,3.0,1.0,2.0,5.0,0.0,6.0,4.0,0.0,0.0,0.0
1008,31-013-CAS-5259694,352.364,24.0,8.0,8.0,0.0,88.13,1.2924,0.4375,4.0,3.0,2.0,1.0,5.0,0.0,7.0,0.0,1.0,0.0,0.0,401.415,29.0,8.0,7.0,2.0,95.48,1.8536,0.3809524,7.0,4.0,2.0,2.0,5.0,0.0,7.0,1.0,0.0,0.0,0.0
1009,31-013-CAS-3120111,352.364,24.0,8.0,8.0,0.0,88.13,1.2924,0.4375,4.0,3.0,2.0,1.0,5.0,0.0,7.0,0.0,1.0,0.0,0.0,401.415,29.0,8.0,7.0,2.0,95.48,1.8536,0.3809524,7.0,4.0,2.0,2.0,5.0,0.0,7.0,1.0,0.0,0.0,0.0
1010,31-013-CAS-22252748,534.63,38.0,8.0,8.0,0.0,80.29,5.41472,0.33333334,7.0,5.0,2.0,3.0,5.0,0.0,7.0,0.0,1.0,0.0,0.0,620.866,40.0,14.0,10.0,2.0,138.85,3.1692,0.42307693,11.0,3.0,1.0,2.0,5.0,0.0,10.0,1.0,0.0,0.0,3.0
1011,31-013-CAS-14346413,684.851,49.0,9.0,9.0,0.0,89.52,7.48922,0.35,17.0,5.0,1.0,4.0,5.0,0.0,8.0,0.0,1.0,0.0,0.0,614.903,39.0,14.0,10.0,2.0,138.85,3.4357,0.64,14.0,2.0,1.0,1.0,5.0,0.0,10.0,1.0,0.0,0.0,3.0
1012,31-013-CAS-21905508,444.549,31.0,7.0,7.0,0.0,63.22,4.0957,0.45833334,7.0,4.0,2.0,2.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,520.586,38.0,10.0,7.0,2.0,135.01,3.8592,0.39285713,12.0,4.0,1.0,3.0,5.0,0.0,6.0,4.0,0.0,0.0,0.0
1013,31-013-CAS-7197673,633.162,44.0,9.0,8.0,0.0,80.29,6.682,0.25714287,13.0,5.0,1.0,4.0,5.0,0.0,7.0,0.0,1.0,0.0,1.0,523.582,38.0,9.0,8.0,2.0,104.71,3.6866,0.3448276,11.0,4.0,1.0,3.0,5.0,0.0,8.0,1.0,0.0,0.0,0.0
1014,31-013-CAS-18496614,486.586,34.0,8.0,8.0,0.0,72.45,4.8718,0.42307693,9.0,4.0,2.0,2.0,6.0,0.0,7.0,0.0,1.0,0.0,0.0,629.05,39.0,13.0,8.0,2.0,112.55,5.3436,0.6923077,11.0,2.0,1.0,1.0,5.0,0.0,8.0,1.0,0.0,1.0,3.0
1015,31-013-CAS-9533892,570.707,41.0,7.0,7.0,0.0,63.22,6.4328,0.2647059,12.0,5.0,1.0,4.0,5.0,0.0,6.0,0.0,1.0,0.0,0.0,401.415,29.0,8.0,7.0,2.0,95.48,1.8536,0.3809524,7.0,4.0,2.0,2.0,5.0,0.0,7.0,1.0,0.0,0.0,0.0
1016,31-013-CAS-20281584,522.663,37.0,7.0,7.0,0.0,55.38,5.758,0.4,10.0,5.0,2.0,3.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,592.856,38.0,13.0,9.0,2.0,121.78,3.7733,0.44,10.0,3.0,1.0,2.0,5.0,0.0,9.0,1.0,0.0,0.0,3.0
1017,31-013-CAS-15226119,646.849,47.0,6.0,6.0,0.0,46.15,8.78502,0.2682927,15.0,6.0,1.0,5.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,741.206,47.0,13.0,8.0,2.0,103.32,6.14622,0.4117647,10.0,4.0,1.0,3.0,5.0,0.0,7.0,1.0,1.0,1.0,3.0
1018,31-013-CAS-22252755,582.674,42.0,8.0,8.0,0.0,80.29,6.37742,0.23529412,7.0,6.0,2.0,4.0,6.0,0.0,7.0,0.0,1.0,0.0,0.0,663.067,42.0,13.0,8.0,2.0,112.55,6.0014,0.51724136,10.0,3.0,1.0,2.0,5.0,0.0,8.0,1.0,0.0,1.0,3.0
1019,31-013-CAS-13652356,612.7,44.0,9.0,9.0,0.0,89.52,6.38602,0.25714287,8.0,6.0,2.0,4.0,6.0,0.0,8.0,0.0,1.0,0.0,0.0,645.005,40.0,15.0,10.0,2.0,138.85,3.9742,0.64,10.0,2.0,1.0,1.0,5.0,0.0,10.0,1.0,0.0,1.0,3.0
1020,31-013-CAS-21812642,568.732,40.0,8.0,8.0,0.0,64.61,6.2663,0.4375,14.0,4.0,1.0,3.0,5.0,0.0,7.0,0.0,1.0,0.0,0.0,648.64,44.0,18.0,17.0,2.0,232.31,-1.13492,0.7307692,12.0,2.0,2.0,0.0,10.0,0.0,15.0,2.0,1.0,0.0,0.0
1021,31-013-CAS-15248480,568.732,40.0,8.0,8.0,0.0,64.61,6.2663,0.4375,14.0,4.0,1.0,3.0,5.0,0.0,7.0,0.0,1.0,0.0,0.0,648.64,44.0,18.0,17.0,2.0,232.31,-1.13492,0.7307692,12.0,2.0,2.0,0.0,10.0,0.0,15.0,2.0,1.0,0.0,0.0
1022,31-013-CAS-13410195,684.851,49.0,9.0,9.0,0.0,89.52,7.48922,0.35,17.0,5.0,1.0,4.0,5.0,0.0,8.0,0.0,1.0,0.0,0.0,630.971,39.0,14.0,10.0,2.0,129.62,4.1523,0.64,14.0,2.0,1.0,1.0,5.0,0.0,9.0,1.0,1.0,0.0,3.0
1023,31-614-CAS-36914093,702.986,49.0,9.0,8.0,0.0,80.29,8.40262,0.45,13.0,4.0,1.0,3.0,4.0,1.0,7.0,0.0,1.0,1.0,0.0,478.502,34.0,12.0,9.0,2.0,169.15,1.4016,0.59090906,13.0,2.0,1.0,1.0,5.0,0.0,8.0,4.0,0.0,0.0,0.0
1024,31-013-CAS-12877153,386.425,27.0,7.0,7.0,0.0,71.06,3.6531,0.3,4.0,4.0,2.0,2.0,5.0,0.0,6.0,0.0,1.0,0.0,0.0,351.355,25.0,8.0,7.0,1.0,94.53,0.6713,0.5294118,5.0,3.0,2.0,1.0,5.0,0.0,7.0,1.0,0.0,0.0,0.0
1025,31-013-CAS-7511274,386.425,27.0,7.0,7.0,0.0,71.06,3.6531,0.3,4.0,4.0,2.0,2.0,5.0,0.0,6.0,0.0,1.0,0.0,0.0,351.355,25.0,8.0,7.0,1.0,94.53,0.6713,0.5294118,5.0,3.0,2.0,1.0,5.0,0.0,7.0,1.0,0.0,0.0,0.0
1026,31-013-CAS-854940,386.425,27.0,7.0,7.0,0.0,71.06,3.6531,0.3,4.0,4.0,2.0,2.0,5.0,0.0,6.0,0.0,1.0,0.0,0.0,351.355,25.0,8.0,7.0,1.0,94.53,0.6713,0.5294118,5.0,3.0,2.0,1.0,5.0,0.0,7.0,1.0,0.0,0.0,0.0
1027,31-013-CAS-8833991,572.84,39.0,8.0,7.0,0.0,71.06,7.4962,0.5483871,11.0,3.0,1.0,2.0,5.0,0.0,6.0,0.0,1.0,1.0,0.0,744.663,49.0,15.0,8.0,2.0,112.55,4.5431,0.4117647,13.0,4.0,1.0,3.0,5.0,0.0,8.0,1.0,0.0,1.0,5.0
1028,31-013-CAS-20281590,532.658,38.0,7.0,7.0,0.0,55.38,5.53862,0.3548387,9.0,5.0,2.0,3.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,592.856,38.0,13.0,9.0,2.0,121.78,3.7733,0.44,10.0,3.0,1.0,2.0,5.0,0.0,9.0,1.0,0.0,0.0,3.0
1029,31-013-CAS-2439768,570.707,41.0,7.0,7.0,0.0,55.38,6.7972,0.29411766,10.0,6.0,2.0,4.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,743.2,49.0,11.0,6.0,2.0,86.25,6.306,0.34210527,12.0,5.0,1.0,4.0,5.0,0.0,6.0,1.0,0.0,1.0,3.0
1030,31-013-CAS-21762119,706.93,49.0,11.0,10.0,0.0,106.59,8.03152,0.4473684,10.0,5.0,2.0,3.0,5.0,0.0,9.0,0.0,1.0,1.0,0.0,473.522,34.0,9.0,8.0,2.0,112.55,1.5687,0.44,11.0,3.0,1.0,2.0,5.0,0.0,8.0,1.0,0.0,0.0,0.0
1031,31-013-CAS-5524693,458.532,32.0,8.0,8.0,0.0,80.29,3.7359,0.41666666,6.0,4.0,2.0,2.0,6.0,0.0,7.0,0.0,1.0,0.0,0.0,554.562,39.0,12.0,7.0,3.0,115.35,2.4643,0.4814815,13.0,3.0,1.0,2.0,5.0,0.0,7.0,2.0,0.0,0.0,3.0
1032,31-013-CAS-3532904,444.549,31.0,7.0,7.0,0.0,63.22,4.0957,0.45833334,7.0,4.0,2.0,2.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,744.889,55.0,11.0,8.0,1.0,135.45,8.7324,0.3409091,19.0,6.0,1.0,5.0,5.0,0.0,7.0,4.0,0.0,0.0,0.0
1033,31-013-CAS-15039708,444.549,31.0,7.0,7.0,0.0,63.22,4.0957,0.45833334,7.0,4.0,2.0,2.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,744.889,55.0,11.0,8.0,1.0,135.45,8.7324,0.3409091,19.0,6.0,1.0,5.0,5.0,0.0,7.0,4.0,0.0,0.0,0.0
1034,31-013-CAS-7354964,606.649,43.0,11.0,11.0,0.0,131.5,4.4088,0.28125,11.0,4.0,1.0,3.0,5.0,0.0,10.0,0.0,1.0,0.0,0.0,743.146,48.0,13.0,9.0,2.0,104.71,5.7126,0.45714286,20.0,4.0,1.0,3.0,5.0,0.0,8.0,1.0,1.0,0.0,3.0
1035,31-013-CAS-8739025,997.172,72.0,14.0,14.0,0.0,143.51,9.5618,0.3275862,23.0,8.0,2.0,6.0,10.0,0.0,13.0,0.0,1.0,0.0,0.0,592.689,43.0,10.0,8.0,3.0,124.58,3.7122,0.3939394,15.0,4.0,1.0,3.0,5.0,0.0,8.0,2.0,0.0,0.0,0.0
1036,31-013-CAS-113679,684.851,49.0,9.0,9.0,0.0,89.52,7.48922,0.35,17.0,5.0,1.0,4.0,5.0,0.0,8.0,0.0,1.0,0.0,0.0,592.925,37.0,12.0,8.0,2.0,103.32,4.78642,0.44,9.0,3.0,1.0,2.0,5.0,0.0,7.0,1.0,1.0,0.0,3.0
1037,31-013-CAS-11843237,475.57,34.0,8.0,6.0,0.0,85.68,5.8821,0.30769232,7.0,5.0,2.0,3.0,6.0,0.0,4.0,3.0,1.0,0.0,0.0,862.321,56.0,18.0,11.0,2.0,171.93,8.2033,0.65789473,16.0,4.0,2.0,2.0,10.0,0.0,10.0,4.0,0.0,1.0,3.0
1038,31-013-CAS-12553374,372.53,26.0,4.0,4.0,0.0,27.69,5.0452,0.45454547,8.0,3.0,1.0,2.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,902.131,59.0,24.0,18.0,2.0,267.9,1.9724,0.6857143,22.0,3.0,2.0,1.0,10.0,0.0,17.0,4.0,0.0,0.0,3.0
1039,31-013-CAS-17261532,540.725,39.0,5.0,5.0,0.0,36.92,7.58812,0.29411766,11.0,5.0,1.0,4.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,858.078,56.0,23.0,17.0,2.0,258.67,2.9393,0.6666667,18.0,3.0,2.0,1.0,10.0,0.0,16.0,4.0,0.0,0.0,3.0
1040,31-013-CAS-187934,604.724,44.0,7.0,7.0,0.0,63.22,7.582,0.21621622,8.0,7.0,2.0,5.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,523.582,38.0,9.0,8.0,2.0,104.71,3.6866,0.3448276,11.0,4.0,1.0,3.0,5.0,0.0,8.0,1.0,0.0,0.0,0.0
