Structural_Group_ID,Structural_Group_SHA256,Representative_Parent_ID,Representative_Reaction_ID,All_Parent_IDs,All_Parent_Reaction_IDs,Duplicate_Count,Donor_Canonical_SMILES,Original_Acceptor_Canonical_SMILES,O4_Acetylated_Acceptor_Canonical_SMILES,Donor_Type,Original_Target_C4_Index,Original_Target_O4_Index,Generated_Target_C4_Index,Generated_Target_O4_Index
SG-b6e518c20a65d9de,b6e518c20a65d9de751771149b56417193a3417c6d860682df35357d7105ab85,322,31-006-CAS-18462356,322,31-006-CAS-18462356,1,N=C(OC1O[C@H](COCc2ccccc2)[C@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1)C(Cl)(Cl)Cl,CC1(C)[C@H]2CC[C@]1(C)[C@]1(C2)O[C@@H]2[C@H](OCc3ccccc3)[C@@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@@H](O[C@H]3O[C@H](COCc4ccccc4)[C@@H](O)[C@H](OCc4ccccc4)[C@H]3N=[N+]=[N-])[C@@H]2O1,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N=[N+]=[N-])[C@@H](O[C@@H]2[C@@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@@H](OCc3ccccc3)[C@H]3O[C@]4(C[C@@H]5CC[C@@]4(C)C5(C)C)O[C@@H]23)O[C@@H]1COCc1ccccc1,trichloroacetimidate,53,54,4,3
SG-b73364cca46e7fa4,b73364cca46e7fa48296bb7b6a43fc60504906d6048237062a63cbd808b8d502,1276,31-013-CAS-5538936,1276,31-013-CAS-5538936,1,CCS[C@@H]1O[C@H](COCc2ccccc2)[C@H](OCc2ccccc2)[C@H](OC(C)=O)[C@H]1N1C(=O)c2ccccc2C1=O,C=CCO[C@H]1[C@H](O)[C@@H](COCc2ccccc2)O[C@@H](SCC)[C@@H]1N1C(=O)c2ccccc2C1=O,C=CCO[C@H]1[C@H](OC(C)=O)[C@@H](COCc2ccccc2)O[C@@H](SCC)[C@@H]1N1C(=O)c2ccccc2C1=O,thioglycoside,5,6,5,6
SG-b73c1bedcd405a67,b73c1bedcd405a6787a5b7321ac4d9c075219ca857d3d50764461f20c385cd6f,370,31-010-CAS-21359652,370;371,31-010-CAS-21359652;31-010-CAS-5369572,2,COC(=O)[C@H]1OC(OC(=N)C(Cl)(Cl)Cl)[C@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1NC=C1C(=O)N(C)C(=O)N(C)C1=O,COc1ccc(CO[C@H]2[C@H](O)[C@@H](COc3ccc(OC)cc3)O[C@@H](O[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)[C@@H]2N=[N+]=[N-])cc1,COc1ccc(CO[C@@H]2[C@@H](N=[N+]=[N-])[C@H](O[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)O[C@H](COc3ccc(OC)cc3)[C@H]2OC(C)=O)cc1,trichloroacetimidate,9,10,44,45
SG-b7595238a15b9e32,b7595238a15b9e3237433d29cc7f878f48a663be879516ef81ee60e08f7edb46,672,31-013-CAS-5609840,672,31-013-CAS-5609840,1,CCS[C@H]1O[C@H](C)[C@@H](N=[N+]=[N-])[C@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](C)[C@@H](N=[N+]=[N-])[C@H](OCc2ccccc2)[C@@H]1OC(C)=O,CO[C@H]1O[C@H](C)[C@@H](N=[N+]=[N-])[C@H](O[C@H]2O[C@H](C)[C@@H](N=[N+]=[N-])[C@H](OCc3ccccc3)[C@@H]2O[C@H]2O[C@H](C)[C@@H](N=[N+]=[N-])[C@H](OCc3ccccc3)[C@@H]2O)[C@@H]1OCc1ccccc1,CO[C@H]1O[C@H](C)[C@@H](N=[N+]=[N-])[C@H](O[C@H]2O[C@H](C)[C@@H](N=[N+]=[N-])[C@H](OCc3ccccc3)[C@@H]2O[C@H]2O[C@H](C)[C@@H](N=[N+]=[N-])[C@H](OCc3ccccc3)[C@@H]2OC(C)=O)[C@@H]1OCc1ccccc1,thioglycoside,48,49,48,49
SG-b771e063ff9afc82,b771e063ff9afc82932faded34c7f1543c27a1123b9ab3f403633996a467b042,6,31-010-CAS-8578743,6,31-010-CAS-8578743,1,CC(=O)OC[C@H]1O[C@@H](OC(=N)C(Cl)(Cl)Cl)[C@H](N2C(=O)c3ccccc3C2=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,[2H]C(OCc1ccc(OC)cc1)[C@H]1O[C@@H](OCC=C)[C@H](N2C(=O)c3ccccc3C2=O)[C@@H](OC(C)=O)[C@@H]1O,[2H]C(OCc1ccc(OC)cc1)[C@H]1O[C@@H](OCC=C)[C@H](N2C(=O)c3ccccc3C2=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,trichloroacetimidate,36,37,36,37
SG-b80e1b42126b8aaf,b80e1b42126b8aaf8bf0017b68f82747a02cb201bff3a62eba8a26b9477e6ed4,1167,31-013-CAS-11663642,1167,31-013-CAS-11663642,1,CC(=O)OC[C@H]1OC(Sc2ccccc2)[C@H](N2C(=O)c3ccccc3C2=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,CO[C@@H]1O[C@H](COC(C)=O)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N1C(=O)c2ccccc2C1=O,CO[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1N1C(=O)c2ccccc2C1=O,thioglycoside,10,11,10,11
SG-b816d9a259b2a707,b816d9a259b2a707f17173994903cc1e709fccd316cce56ebcc44d3d91ad28e5,310,31-010-CAS-7407036,310,31-010-CAS-7407036,1,CC(C)(C)[Si](OC[C@H]1O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@H]1OCc1ccccc1)(c1ccccc1)c1ccccc1,CC1(C)[C@H]2CC[C@]1(C)[C@]1(C2)O[C@@H]2[C@H](OCc3ccccc3)[C@@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@@H](O[C@H]3O[C@H](COCc4ccccc4)[C@@H](O)[C@H](OCc4ccccc4)[C@H]3N=[N+]=[N-])[C@@H]2O1,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N=[N+]=[N-])[C@@H](O[C@@H]2[C@@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@@H](OCc3ccccc3)[C@H]3O[C@]4(C[C@@H]5CC[C@@]4(C)C5(C)C)O[C@@H]23)O[C@@H]1COCc1ccccc1,trichloroacetimidate,53,54,4,3
SG-b848016d6ed632a4,b848016d6ed632a472dbff728b6c15687a5a1c1455f0c50d2f32617d0dccfd50,748,31-013-CAS-2541337,748,31-013-CAS-2541337,1,CCS[C@@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccc(OC)cc2)[C@H]1OC(=O)c1ccccc1,[N-]=[N+]=N[C@H]1[C@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@@H](O)[C@@H]1OCc1ccccc1,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N=[N+]=[N-])[C@H](OCc2ccccc2)O[C@@H]1COCc1ccccc1,thioglycoside,24,25,4,3
SG-b8dbf818c50e6981,b8dbf818c50e6981ab2484e6b0633022b5a0a4d900b045d3a5a6124afadabdcb,1441,31-013-CAS-12780343,1441,31-013-CAS-12780343,1,CCS[C@@H]1O[C@H](COC(=O)c2ccccc2)[C@H](OC(C)=O)[C@H](O[Si](C)(C)C(C)(C)C)[C@H]1OC(=O)c1ccccc1,CCCCCCCCO[C@@H]1O[C@H](COCc2ccccc2)[C@@H](O[C@@H]2O[C@H](COC(=O)c3ccccc3)[C@H](OC(C)=O)[C@H](O[C@@H]3O[C@H](COCc4ccccc4)[C@@H](O)[C@H](O)[C@H]3N3C(=O)c4ccccc4C3=O)[C@H]2OC(=O)c2ccccc2)[C@H](OCc2ccccc2)[C@H]1N1C(=O)c2ccccc2C1=O,CCCCCCCCO[C@@H]1O[C@H](COCc2ccccc2)[C@@H](O[C@@H]2O[C@H](COC(=O)c3ccccc3)[C@H](OC(C)=O)[C@H](O[C@@H]3O[C@H](COCc4ccccc4)[C@@H](OC(C)=O)[C@H](O)[C@H]3N3C(=O)c4ccccc4C3=O)[C@H]2OC(=O)c2ccccc2)[C@H](OCc2ccccc2)[C@H]1N1C(=O)c2ccccc2C1=O,thioglycoside,55,56,55,56
SG-b910f8d08617dcb5,b910f8d08617dcb5c1cf6f7fc6a29be1cb0d8147ed6e68df9d447df32c28b498,1071,31-013-CAS-6440966,1071,31-013-CAS-6440966,1,CCS[C@@H]1O[C@H](COC(=O)CCC(C)=O)[C@H](OCc2ccccc2)[C@H](O[Si](C)(C)C(C)(C)C)[C@H]1OC(=O)C(C)(C)C,COc1ccc(CO[C@@H]2O[C@H](COCc3ccccc3)[C@@H](O)[C@H](OCc3ccccc3)[C@H]2NC(=O)C(Cl)(Cl)Cl)cc1,COc1ccc(CO[C@@H]2O[C@H](COCc3ccccc3)[C@@H](OC(C)=O)[C@H](OCc3ccccc3)[C@H]2NC(=O)C(Cl)(Cl)Cl)cc1,thioglycoside,20,21,20,21
SG-b932c43385431167,b932c433854311672c19ca97d94dfb56df1796437d09cd1d0e38de5cbef0545f,352,31-010-CAS-21359653,352;353,31-010-CAS-21359653;31-010-CAS-7505645,2,COC(=O)[C@H]1OC(OC(=N)C(Cl)(Cl)Cl)[C@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COCc2ccc(OC)cc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1NC=C1C(=O)N(C)C(=O)N(C)C1=O,COc1ccc(COC[C@H]2O[C@@H](O[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)[C@H](N=[N+]=[N-])[C@@H](OC(=O)c3ccccc3)[C@@H]2O)cc1,COc1ccc(COC[C@H]2O[C@@H](O[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)[C@H](N=[N+]=[N-])[C@@H](OC(=O)c3ccccc3)[C@@H]2OC(C)=O)cc1,trichloroacetimidate,44,45,44,45
SG-b9cbef928abe58ed,b9cbef928abe58ed48401b31431e85cf55aa8367764b8c1971e64013deaf4205,690,31-614-CAS-42125040,690;691,31-614-CAS-42125040;31-614-CAS-35145137,2,Cc1ccc(S[C@H]2O[C@@H]3CO[C@@H](c4ccccc4)O[C@H]3[C@H](OCc3ccccc3)[C@@H]2OCc2ccccc2)cc1,[N-]=[N+]=N[C@H]1[C@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@@H](O)[C@@H]1OCc1ccccc1,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N=[N+]=[N-])[C@H](OCc2ccccc2)O[C@@H]1COCc1ccccc1,thioglycoside,24,25,4,3
SG-ba1245cd48ed719b,ba1245cd48ed719b891751fee0db42f317f3c4634db2e04cb8a60f4a35b40582,589,31-010-CAS-12184227,589;590;591;592;593,31-010-CAS-12184227;31-010-CAS-8696313;31-010-CAS-1037433;31-010-CAS-4396207;31-010-CAS-3211530,5,FC(F)(F)C(=Nc1ccccc1)OC1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,C=CCO[C@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1NC(=O)OCC(Cl)(Cl)Cl,C=CCO[C@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1NC(=O)OCC(Cl)(Cl)Cl,trifluoroacetimidate,16,17,16,17
SG-ba3dcb65e469c2ad,ba3dcb65e469c2ada35e470535ce00823d0ea2cd404f302b85a71bc17b293dbc,1057,31-013-CAS-6011919,1057,31-013-CAS-6011919,1,CS[C@H]1O[C@@H](C)[C@@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,CC(=O)N[C@H]1[C@H](OCCCNC(=O)OCc2ccccc2)O[C@H](COC(C)=O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](COC(C)=O)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,CC(=O)N[C@H]1[C@H](OCCCNC(=O)OCc2ccccc2)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]1O[C@@H]1O[C@H](COC(C)=O)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,thioglycoside,28,29,28,29
SG-ba444dafe8f349ad,ba444dafe8f349ad985edca699098a5b028cd2c2369371d2767c7e994be09cb0,688,31-013-CAS-308870,688,31-013-CAS-308870,1,COc1ccc(S[C@H]2O[C@@H]3CO[C@@H](c4ccccc4)O[C@H]3[C@H](OCc3ccccc3)[C@@H]2N=[N+]=[N-])cc1,CC(C)(C)[Si](C)(C)O[C@@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N=[N+]=[N-])[C@H](O[Si](C)(C)C(C)(C)C)O[C@@H]1COCc1ccccc1,thioglycoside,20,21,4,3
SG-ba592e11f15ea542,ba592e11f15ea54290143077787f426983b4da2574b46bf982c9d6f85f9bc851,462,31-010-CAS-6763521,462,31-010-CAS-6763521,1,COC(=O)[C@@H]1OC(OC(=N)C(Cl)(Cl)Cl)[C@H](OC(=O)C(C)(C)C)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],COC(=O)[C@@H]1O[C@@H](OC(C)C)[C@H](OC(=O)C(C)(C)C)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COC(=O)c2ccccc2)[C@@H](O[C@@H]2O[C@@H](C(=O)OC)[C@@H](O[C@H]3O[C@H](COC(=O)c4ccccc4)[C@@H](O)[C@H](OCc4ccccc4)[C@H]3N=[N+]=[N-])[C@H](OCc3ccccc3)[C@H]2OC(=O)C(C)(C)C)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],COC(=O)[C@@H]1O[C@@H](OC(C)C)[C@H](OC(=O)C(C)(C)C)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COC(=O)c2ccccc2)[C@@H](O[C@@H]2O[C@@H](C(=O)OC)[C@@H](O[C@H]3O[C@H](COC(=O)c4ccccc4)[C@@H](OC(C)=O)[C@H](OCc4ccccc4)[C@H]3N=[N+]=[N-])[C@H](OCc3ccccc3)[C@H]2OC(=O)C(C)(C)C)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],trichloroacetimidate,67,68,67,68
SG-ba8f1e9cca56cc9f,ba8f1e9cca56cc9f66e1b3eace8cfbbcc4ce6ba3728005c6baa36da0d38feed9,1109,31-013-CAS-10851823,1109,31-013-CAS-10851823,1,CCS[C@@H]1O[C@@H]2CO[C@H](c3ccccc3)O[C@@H]2[C@H](OC(C)=O)[C@H]1OC(C)=O,CC(=O)N[C@H]1[C@H](OCCCNC(=O)OCc2ccccc2)O[C@H](COCc2ccccc2)[C@@H](O)[C@@H]1O[C@@H]1O[C@@H](C)[C@@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,CC(=O)N[C@H]1[C@H](OCCCNC(=O)OCc2ccccc2)O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@@H]1O[C@@H]1O[C@@H](C)[C@@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,thioglycoside,32,33,32,33
SG-ba8fb71af7dacdf2,ba8fb71af7dacdf29d357b957e2dd7884edefd561242a8ad3b6e781c4d956063,833,31-013-CAS-20818633,833,31-013-CAS-20818633,1,COC(=O)[C@@H]1O[C@@H](Sc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COCc2ccccc2)[C@@H](OCc2ccc(OC)cc2)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],[N-]=[N+]=N[C@H]1[C@@H](O[C@H]2[C@H](OCc3ccccc3)[C@H]3OC(=O)[C@@H]2O[C@@H]3Sc2ccccc2)O[C@H](COCc2ccccc2)[C@@H](O)[C@@H]1OCc1ccccc1,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N=[N+]=[N-])[C@@H](O[C@H]2[C@H](OCc3ccccc3)[C@H]3OC(=O)[C@@H]2O[C@@H]3Sc2ccccc2)O[C@@H]1COCc1ccccc1,thioglycoside,41,42,4,3
SG-bb138cb2a5c23c11,bb138cb2a5c23c11964df5a13d1d3a2d6a6746faa731106dfec5989238315589,771,31-013-CAS-21359741,771;772,31-013-CAS-21359741;31-013-CAS-6157299,2,COC(=O)[C@H]1O[C@@H](O[C@H]2[C@H](OCc3ccc(OC)cc3)[C@@H](N=[N+]=[N-])[C@@H](O[C@H]3[C@H](OCc4ccccc4)[C@@H](OC(=O)c4ccccc4)[C@@H](Sc4ccc(C)cc4)O[C@H]3C(=O)OC)O[C@@H]2COCc2ccc(OC)cc2)[C@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],CO[C@H]1O[C@H](COC(=O)c2ccccc2)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],CO[C@H]1O[C@H](COC(=O)c2ccccc2)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],thioglycoside,15,16,15,16
SG-bb3d3e4ed879cac3,bb3d3e4ed879cac34cf539e3f75ff582e71cd18ec60b97afc67cfca1bf17d81e,856,31-013-CAS-12951668,856,31-013-CAS-12951668,1,COc1ccc([C@@H]2OC[C@H]3O[C@@H](Sc4ccccc4)[C@H](OC(=O)c4ccccc4)[C@@H](OCc4ccccc4)[C@@H]3O2)cc1,Cc1ccc(S[C@@H]2O[C@H](CO[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)[C@@H](O)[C@H](OCOCC[Si](C)(C)C)[C@H]2N=[N+]=[N-])cc1,CC(=O)O[C@H]1[C@H](OCOCC[Si](C)(C)C)[C@@H](N=[N+]=[N-])[C@H](Sc2ccc(C)cc2)O[C@@H]1CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,thioglycoside,28,29,4,3
SG-bbbedecc61a97389,bbbedecc61a97389caf37a9a1b8093ff98cd7b7883076b3ad001598e62368414,753,31-013-CAS-16761012,753,31-013-CAS-16761012,1,O=C(O[C@@H]1[C@@H](OCc2ccccc2)[C@@H]2O[C@H](c3cccc4ccccc34)OC[C@@H]2O[C@H]1Sc1ccccc1)c1ccccc1,CO[C@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],CO[C@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],thioglycoside,14,15,14,15
SG-bbbfbe29110193ae,bbbfbe29110193ae860acd20ad2798fb985603582cf3dc8ce4f5d566b01130ce,1172,31-013-CAS-10549598,1172,31-013-CAS-10549598,1,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N=[N+]=[N-])[C@H](Sc2ccccc2)O[C@@H]1CN1C(=O)c2ccccc2C1=O,CO[C@H]1O[C@H](CN=[N+]=[N-])[C@@H](O[C@H]2O[C@H](CN3C(=O)c4ccccc4C3=O)[C@@H](O)[C@H](OCc3ccccc3)[C@H]2N=[N+]=[N-])[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],CO[C@H]1O[C@H](CN=[N+]=[N-])[C@@H](O[C@H]2O[C@H](CN3C(=O)c4ccccc4C3=O)[C@@H](OC(C)=O)[C@H](OCc3ccccc3)[C@H]2N=[N+]=[N-])[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],thioglycoside,26,27,26,27
SG-bbc21e16bdeb8cf8,bbc21e16bdeb8cf8c819c42141478fa8a1f8549f61244b28a503bc46cfebfa91,1138,31-614-CAS-41700171,1138,31-614-CAS-41700171,1,CC(=O)CCC(=O)O[C@@H]1[C@@H](N=[N+]=[N-])[C@H](Sc2ccccc2)O[C@H](C)[C@@H]1NC(=O)COc1ccccc1,C#CCO[C@@H]1O[C@@H]2CO[C@@](C)(C(=O)OC)O[C@@H]2[C@H](O[C@H]2O[C@@H]3CO[Si](C(C)(C)C)(C(C)(C)C)O[C@@H]([C@H]3O)[C@H]2N=[N+]=[N-])[C@H]1OC(=O)c1ccccc1,C#CCO[C@@H]1O[C@@H]2CO[C@@](C)(C(=O)OC)O[C@@H]2[C@H](O[C@H]2O[C@@H]3CO[Si](C(C)(C)C)(C(C)(C)C)O[C@H]([C@H]2N=[N+]=[N-])[C@H]3OC(C)=O)[C@H]1OC(=O)c1ccccc1,thioglycoside,35,36,39,40
SG-bc444f1429bcf870,bc444f1429bcf870ac7c1e545a1d9b1f493ed1740e98472c0920d2ba8356e062,383,31-010-CAS-5251218,383,31-010-CAS-5251218,1,C=CCO[C@@H]1[C@@H](OC(=N)C(Cl)(Cl)Cl)O[C@H](CO[C@H]2O[C@H](COCc3ccc(OC)cc3)[C@@H](OCc3ccc(OC)cc3)[C@H](OCc3ccc(OC)cc3)[C@@H]2O[C@H]2O[C@H](CO[Si](C)(C)C(C)(C)C)[C@@H](OCc3ccc(OC)cc3)[C@H](OCc3ccc(OC)cc3)[C@@H]2OCc2ccc(OC)cc2)[C@@H](OCc2ccc(OC)cc2)[C@@H]1OCc1ccc(OC)cc1,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COP(=O)(OCCC#N)O[C@@H]1[C@H](OCc2ccc(OC)cc2)[C@H](OCc2ccc(OC)cc2)[C@@H](OCc2ccc(OC)cc2)[C@H](OCc2ccc(OC)cc2)[C@H]1O[C@H]1O[C@H](COCc2ccc(OC)cc2)[C@@H](O)[C@H](OCc2ccc(OC)cc2)[C@H]1N=[N+]=[N-])OC(=O)CCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COP(=O)(OCCC#N)O[C@@H]1[C@H](OCc2ccc(OC)cc2)[C@H](OCc2ccc(OC)cc2)[C@@H](OCc2ccc(OC)cc2)[C@H](OCc2ccc(OC)cc2)[C@H]1O[C@H]1O[C@H](COCc2ccc(OC)cc2)[C@@H](OC(C)=O)[C@H](OCc2ccc(OC)cc2)[C@H]1N=[N+]=[N-])OC(=O)CCCCCCCCCCCCCCCCC,trichloroacetimidate,93,94,93,94
SG-bcf901ab93d048c5,bcf901ab93d048c5da8a68cd124c2b30bfb50cfcc2f286fd5c3b566ee77701fc,1134,31-614-CAS-32798123,1134,31-614-CAS-32798123,1,CC(=O)O[C@H]1[C@@H](OC(C)=O)[C@@H](CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)O[C@@H](Sc2ccc(C)cc2)[C@@H]1OC(C)=O,CC(C)(C)[Si](OC[C@H]1O[C@@H](OCCCN=[N+]=[N-])[C@H](N2C(=O)c3ccccc3C2=O)[C@@H](O)[C@@H]1O)(c1ccccc1)c1ccccc1,CC(=O)O[C@H]1[C@H](O)[C@@H](N2C(=O)c3ccccc3C2=O)[C@H](OCCCN=[N+]=[N-])O[C@@H]1CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,thioglycoside,31,32,4,3
SG-bd0d82be332e6edb,bd0d82be332e6edb47afc581bed519b63efdeb0f863f4caa94586fbe8f00b227,1249,31-614-CAS-39596687,1249,31-614-CAS-39596687,1,CCS[C@H]1O[C@@H](C)[C@@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,CC(=O)N[C@H]1[C@H](OCCCCCCCCCCl)O[C@H](COCc2ccccc2)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](COC(C)=O)[C@H](OC(C)=O)[C@H](O[C@@H]2O[C@@H]3CO[C@@H](c4ccccc4)O[C@H]3[C@H](OC(=O)CCl)[C@H]2NC(=O)C(Cl)(Cl)Cl)[C@H]1OC(C)=O,CC(=O)N[C@H]1[C@H](OCCCCCCCCCCl)O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@@H]1O[C@@H]1O[C@H](COC(C)=O)[C@H](OC(C)=O)[C@H](O[C@@H]2O[C@@H]3CO[C@@H](c4ccccc4)O[C@H]3[C@H](OC(=O)CCl)[C@H]2NC(=O)C(Cl)(Cl)Cl)[C@H]1OC(C)=O,thioglycoside,28,29,28,29
SG-bd639fcdacd26414,bd639fcdacd264146382fceabb2209bf3a34f6c8e58818a9fd2cd15c5066d422,210,31-010-CAS-3933972,210,31-010-CAS-3933972,1,CC(=O)OC[C@H]1O[C@@H](OC(=N)C(Cl)(Cl)Cl)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,CC(=O)N[C@H]1[C@H](OCc2ccc3ccccc3c2)O[C@H](COC(=O)C(C)(C)C)[C@@H](O)[C@@H]1O,CC(=O)N[C@H]1[C@H](OCc2ccc3ccccc3c2)O[C@H](COC(=O)C(C)(C)C)[C@@H](OC(C)=O)[C@@H]1O,trichloroacetimidate,28,29,28,29
SG-bd6a037cf32635df,bd6a037cf32635df04003947493d000548952307a5a63fc05503c4600aa8a2d1,927,31-013-CAS-12459743,927,31-013-CAS-12459743,1,Cc1ccc(S[C@@H]2O[C@H](COCc3ccccc3)[C@@H](O[Si](C)(C)C(C)(C)C)[C@H](O[Si](C)(C)C(C)(C)C)[C@H]2O[Si](C)(C)C(C)(C)C)cc1,CO[C@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@@H](O)[C@H]1N1C(=O)C(C)=C(C)C1=O,CO[C@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@@H](O)[C@H]1N1C(=O)C(C)=C(C)C1=O,thioglycoside,14,15,14,15
SG-bd8e6ed666a8f1dc,bd8e6ed666a8f1dce137b2842a65864f3e492680ef5e184921ef6d86fdacc0b0,808,31-013-CAS-9812928,808;809,31-013-CAS-9812928;31-013-CAS-11290150,2,CCSC1O[C@H]2CO[C@H](c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@H]1OC(=O)CCC(C)=O,CC(=O)CCC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1O,CC(=O)CCC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1OC(C)=O,thioglycoside,35,36,35,36
