Sample_ID,Pair_ID,Structural_Group_ID,hard_feasibility,Donor_Canonical_SMILES,Acceptor_Canonical_SMILES,Donor_Type,Donor_RFU_Atom_Indices,Donor_RFU_Role_Indices,Donor_C1_Index,Donor_O5_Index,Donor_C2_Index,Donor_LG_Entry_Index,Donor_LG_Core_Indices,Donor_Ring_Context_Indices,Donor_C2_Sub_Entry_Index,Donor_C2_Sub_Entry_Status,Acceptor_Target_Core_Atom_Indices,Acceptor_Target_Core_Num_Atoms,Acceptor_Target_Core_Role_Indices,Acceptor_Target_Local_Atom_Indices,Acceptor_Target_Local_Num_Atoms,Acceptor_Target_Role_Indices,Acceptor_C1_Index,Acceptor_O5_Index,Acceptor_C2_Index,Acceptor_C3_Index,Acceptor_C4_Index,Acceptor_C5_Index,Acceptor_O4_Index,Acceptor_O4_External_Atom_Index
POS-a36efe82fb9589b1,PAIR-a36efe82fb9589b1,SG-a36efe82fb9589b1,1,CC(=O)O[C@H]1[C@H]2O[C@@H](c3ccccc3)OC[C@H]2O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@@H]1OC(C)=O,O=C1c2ccccc2C(=O)N1[C@@H]1[C@@H](OCc2ccccc2)[C@H](O)[C@@H](COCc2ccccc2)O[C@H]1Sc1ccc(Cl)cc1,trichloroacetimidate,17;18;19;20;21;22;23;24;25;26;27,"{""C1"":[18],""O5"":[17],""C2"":[26],""LG_ENTRY"":[19],""LG_CORE"":[20,21,22,23,24,25],""RING_CONTEXT"":[17,26],""C2_SUB_ENTRY"":[27]}",18,17,26,19,20;21;22;23;24;25,17;26,27,found,34;33;11;12;21;23;22,7,"{""C1"":[34],""O5"":[33],""C2"":[11],""C3"":[12],""C4"":[21],""C5"":[23],""O4"":[22],""O4_EXTERNAL"":[]}",1;8;10;11;12;13;14;21;22;23;24;25;33;34;35;36,16,"{""O4"":[22],""C4"":[21],""C3"":[12],""C5"":[23],""C2"":[11],""O5"":[33],""C1"":[34],""N2_SUB_ENTRY"":[10],""N2_SUBGRAPH"":[1,8,10],""PG_ENTRY"":[13,24,35],""O4_EXTERNAL"":[]}",34,33,11,12,21,23,22,-1
NEG-a36efe82fb9589b1,PAIR-a36efe82fb9589b1,SG-a36efe82fb9589b1,0,CC(=O)O[C@H]1[C@H]2O[C@@H](c3ccccc3)OC[C@H]2O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@@H]1OC(C)=O,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N2C(=O)c3ccccc3C2=O)[C@H](Sc2ccc(Cl)cc2)O[C@@H]1COCc1ccccc1,trichloroacetimidate,17;18;19;20;21;22;23;24;25;26;27,"{""C1"":[18],""O5"":[17],""C2"":[26],""LG_ENTRY"":[19],""LG_CORE"":[20,21,22,23,24,25],""RING_CONTEXT"":[17,26],""C2_SUB_ENTRY"":[27]}",18,17,26,19,20;21;22;23;24;25,17;26,27,found,26;35;14;5;4;36;3;1,8,"{""C1"":[26],""O5"":[35],""C2"":[14],""C3"":[5],""C4"":[4],""C5"":[36],""O4"":[3],""O4_EXTERNAL"":[1]}",16;24;15;14;5;6;7;4;3;36;37;38;35;26;27;28;1,17,"{""O4"":[3],""C4"":[4],""C3"":[5],""C5"":[36],""C2"":[14],""O5"":[35],""C1"":[26],""N2_SUB_ENTRY"":[15],""N2_SUBGRAPH"":[16,24,15],""PG_ENTRY"":[6,37,27],""O4_EXTERNAL"":[1]}",26,35,14,5,4,36,3,1
POS-a3a0870b4fffedc4,PAIR-a3a0870b4fffedc4,SG-a3a0870b4fffedc4,1,COC(=O)[C@H]1O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,COC(=O)[C@H]1O[C@@H]2OC(C)(C)O[C@@H]2[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],trichloroacetimidate,5;6;7;8;9;10;11;12;13;14;15,"{""C1"":[6],""O5"":[5],""C2"":[14],""LG_ENTRY"":[7],""LG_CORE"":[8,9,10,11,12,13],""RING_CONTEXT"":[5,14],""C2_SUB_ENTRY"":[15]}",6,5,14,7,8;9;10;11;12;13,5;14,15,found,24;25;47;38;36;26;37,7,"{""C1"":[24],""O5"":[25],""C2"":[47],""C3"":[38],""C4"":[36],""C5"":[26],""O4"":[37],""O4_EXTERNAL"":[]}",22;23;24;25;26;27;28;36;37;38;39;40;47;48;49;50,16,"{""O4"":[37],""C4"":[36],""C3"":[38],""C5"":[26],""C2"":[47],""O5"":[25],""C1"":[24],""N2_SUB_ENTRY"":[48],""N2_SUBGRAPH"":[48,49,50],""PG_ENTRY"":[23,27,39],""O4_EXTERNAL"":[]}",24,25,47,38,36,26,37,-1
NEG-a3a0870b4fffedc4,PAIR-a3a0870b4fffedc4,SG-a3a0870b4fffedc4,0,COC(=O)[C@H]1O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,COC(=O)[C@H]1O[C@@H]2OC(C)(C)O[C@@H]2[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],trichloroacetimidate,5;6;7;8;9;10;11;12;13;14;15,"{""C1"":[6],""O5"":[5],""C2"":[14],""LG_ENTRY"":[7],""LG_CORE"":[8,9,10,11,12,13],""RING_CONTEXT"":[5,14],""C2_SUB_ENTRY"":[15]}",6,5,14,7,8;9;10;11;12;13,5;14,15,found,24;25;50;41;36;26;37;38,8,"{""C1"":[24],""O5"":[25],""C2"":[50],""C3"":[41],""C4"":[36],""C5"":[26],""O4"":[37],""O4_EXTERNAL"":[38]}",22;23;24;25;26;27;28;36;37;41;42;43;50;51;52;53;38,17,"{""O4"":[37],""C4"":[36],""C3"":[41],""C5"":[26],""C2"":[50],""O5"":[25],""C1"":[24],""N2_SUB_ENTRY"":[51],""N2_SUBGRAPH"":[51,52,53],""PG_ENTRY"":[23,27,42],""O4_EXTERNAL"":[38]}",24,25,50,41,36,26,37,38
POS-a3a53f9d06752250,PAIR-a3a53f9d06752250,SG-a3a53f9d06752250,1,CCS[C@@H]1O[C@H](COCc2ccccc2)[C@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1N1C(=O)c2ccccc2C1=O,CCCCCCCCO[C@H]1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@@H]1O[C@@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N1C(=O)c2ccccc2C1=O,thioglycoside,1;2;3;4;29;30,"{""C1"":[3],""O5"":[4],""C2"":[29],""LG_ENTRY"":[2],""LG_CORE"":[1],""RING_CONTEXT"":[4,29],""C2_SUB_ENTRY"":[30]}",3,4,29,2,1,4;29,30,found,41;42;64;55;53;43;54,7,"{""C1"":[41],""O5"":[42],""C2"":[64],""C3"":[55],""C4"":[53],""C5"":[43],""O4"":[54],""O4_EXTERNAL"":[]}",39;40;41;42;43;44;45;53;54;55;56;57;64;65;66;74,16,"{""O4"":[54],""C4"":[53],""C3"":[55],""C5"":[43],""C2"":[64],""O5"":[42],""C1"":[41],""N2_SUB_ENTRY"":[65],""N2_SUBGRAPH"":[65,66,74],""PG_ENTRY"":[40,44,56],""O4_EXTERNAL"":[]}",41,42,64,55,53,43,54,-1
NEG-a3a53f9d06752250,PAIR-a3a53f9d06752250,SG-a3a53f9d06752250,0,CCS[C@@H]1O[C@H](COCc2ccccc2)[C@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1N1C(=O)c2ccccc2C1=O,CCCCCCCCO[C@H]1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@@H]1O[C@@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1N1C(=O)c2ccccc2C1=O,thioglycoside,1;2;3;4;29;30,"{""C1"":[3],""O5"":[4],""C2"":[29],""LG_ENTRY"":[2],""LG_CORE"":[1],""RING_CONTEXT"":[4,29],""C2_SUB_ENTRY"":[30]}",3,4,29,2,1,4;29,30,found,41;42;67;58;53;43;54;55,8,"{""C1"":[41],""O5"":[42],""C2"":[67],""C3"":[58],""C4"":[53],""C5"":[43],""O4"":[54],""O4_EXTERNAL"":[55]}",39;40;41;42;43;44;45;53;54;58;59;60;67;68;69;77;55,17,"{""O4"":[54],""C4"":[53],""C3"":[58],""C5"":[43],""C2"":[67],""O5"":[42],""C1"":[41],""N2_SUB_ENTRY"":[68],""N2_SUBGRAPH"":[68,69,77],""PG_ENTRY"":[40,44,59],""O4_EXTERNAL"":[55]}",41,42,67,58,53,43,54,55
POS-a3aea81bb4a84ae4,PAIR-a3aea81bb4a84ae4,SG-a3aea81bb4a84ae4,1,CC(=O)O[C@H]1[C@@H]2O[C@H](c3ccccc3)OC[C@H]2O[C@@H](Sc2ccc(C)cc2)[C@@H]1N1C(=O)c2ccccc2C1=O,CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COC(C)=O)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)OCC[Si](C)(C)C,thioglycoside,17;18;19;20;27;28,"{""C1"":[18],""O5"":[17],""C2"":[27],""LG_ENTRY"":[19],""LG_CORE"":[20],""RING_CONTEXT"":[17,27],""C2_SUB_ENTRY"":[28]}",18,17,27,19,20,17;27,28,found,5;14;4;23;21;15;22,7,"{""C1"":[5],""O5"":[14],""C2"":[4],""C3"":[23],""C4"":[21],""C5"":[15],""O4"":[22],""O4_EXTERNAL"":[]}",0;1;2;3;4;5;6;7;14;15;16;17;21;22;23;24;25,17,"{""O4"":[22],""C4"":[21],""C3"":[23],""C5"":[15],""C2"":[4],""O5"":[14],""C1"":[5],""N2_SUB_ENTRY"":[3],""N2_SUBGRAPH"":[0,1,2,3],""PG_ENTRY"":[6,16,24],""O4_EXTERNAL"":[]}",5,14,4,23,21,15,22,-1
NEG-a3aea81bb4a84ae4,PAIR-a3aea81bb4a84ae4,SG-a3aea81bb4a84ae4,0,CC(=O)O[C@H]1[C@@H]2O[C@H](c3ccccc3)OC[C@H]2O[C@@H](Sc2ccc(C)cc2)[C@@H]1N1C(=O)c2ccccc2C1=O,CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)OCC[Si](C)(C)C,thioglycoside,17;18;19;20;27;28,"{""C1"":[18],""O5"":[17],""C2"":[27],""LG_ENTRY"":[19],""LG_CORE"":[20],""RING_CONTEXT"":[17,27],""C2_SUB_ENTRY"":[28]}",18,17,27,19,20,17;27,28,found,5;14;4;26;21;15;22;23,8,"{""C1"":[5],""O5"":[14],""C2"":[4],""C3"":[26],""C4"":[21],""C5"":[15],""O4"":[22],""O4_EXTERNAL"":[23]}",0;1;2;3;4;5;6;7;14;15;16;17;21;22;26;27;28;23,18,"{""O4"":[22],""C4"":[21],""C3"":[26],""C5"":[15],""C2"":[4],""O5"":[14],""C1"":[5],""N2_SUB_ENTRY"":[3],""N2_SUBGRAPH"":[0,1,2,3],""PG_ENTRY"":[6,16,27],""O4_EXTERNAL"":[23]}",5,14,4,26,21,15,22,23
POS-a3f55ef41a3b2f2d,PAIR-a3f55ef41a3b2f2d,SG-a3f55ef41a3b2f2d,1,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@H](N2C(=O)c3ccccc3C2=O)[C@@H](Sc2ccccc2)O[C@@H]1CN=[N+]=[N-],CO[C@H]1O[C@H](CN=[N+]=[N-])[C@@H](O[C@H]2O[C@H](CN=[N+]=[N-])[C@@H](O)[C@H](OCc3ccccc3)[C@@H]2N2C(=O)c3ccccc3C2=O)[C@H](OCc2ccccc2)[C@@H]1N1C(=O)c2ccccc2C1=O,thioglycoside,14;15;26;27;28;34,"{""C1"":[26],""O5"":[34],""C2"":[14],""LG_ENTRY"":[27],""LG_CORE"":[28],""RING_CONTEXT"":[14,34],""C2_SUB_ENTRY"":[15]}",26,34,14,27,28,14;34,15,found,11;12;29;20;18;13;19,7,"{""C1"":[11],""O5"":[12],""C2"":[29],""C3"":[20],""C4"":[18],""C5"":[13],""O4"":[19],""O4_EXTERNAL"":[]}",9;10;11;12;13;14;15;18;19;20;21;22;29;30;31;39,16,"{""O4"":[19],""C4"":[18],""C3"":[20],""C5"":[13],""C2"":[29],""O5"":[12],""C1"":[11],""N2_SUB_ENTRY"":[30],""N2_SUBGRAPH"":[30,31,39],""PG_ENTRY"":[10,14,21],""O4_EXTERNAL"":[]}",11,12,29,20,18,13,19,-1
NEG-a3f55ef41a3b2f2d,PAIR-a3f55ef41a3b2f2d,SG-a3f55ef41a3b2f2d,0,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@H](N2C(=O)c3ccccc3C2=O)[C@@H](Sc2ccccc2)O[C@@H]1CN=[N+]=[N-],CO[C@H]1O[C@H](CN=[N+]=[N-])[C@@H](O[C@H]2O[C@H](CN=[N+]=[N-])[C@@H](OC(C)=O)[C@H](OCc3ccccc3)[C@@H]2N2C(=O)c3ccccc3C2=O)[C@H](OCc2ccccc2)[C@@H]1N1C(=O)c2ccccc2C1=O,thioglycoside,14;15;26;27;28;34,"{""C1"":[26],""O5"":[34],""C2"":[14],""LG_ENTRY"":[27],""LG_CORE"":[28],""RING_CONTEXT"":[14,34],""C2_SUB_ENTRY"":[15]}",26,34,14,27,28,14;34,15,found,11;12;32;23;18;13;19;20,8,"{""C1"":[11],""O5"":[12],""C2"":[32],""C3"":[23],""C4"":[18],""C5"":[13],""O4"":[19],""O4_EXTERNAL"":[20]}",9;10;11;12;13;14;15;18;19;23;24;25;32;33;34;42;20,17,"{""O4"":[19],""C4"":[18],""C3"":[23],""C5"":[13],""C2"":[32],""O5"":[12],""C1"":[11],""N2_SUB_ENTRY"":[33],""N2_SUBGRAPH"":[33,34,42],""PG_ENTRY"":[10,14,24],""O4_EXTERNAL"":[20]}",11,12,32,23,18,13,19,20
POS-a4207e09e329c21b,PAIR-a4207e09e329c21b,SG-a4207e09e329c21b,1,CC(=O)OC[C@H]1O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,CC1(C)O[C@@H]2[C@H](OCc3ccccc3)[C@@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@@H](O[C@H]3O[C@H](COCc4ccccc4)[C@@H](O)[C@H](OCc4ccccc4)[C@H]3N=[N+]=[N-])[C@@H]2O1,trichloroacetimidate,6;7;8;9;10;11;12;13;14;15;16,"{""C1"":[7],""O5"":[6],""C2"":[15],""LG_ENTRY"":[8],""LG_CORE"":[9,10,11,12,13,14],""RING_CONTEXT"":[6,15],""C2_SUB_ENTRY"":[16]}",7,6,15,8,9;10;11;12;13;14,6;15,16,found,34;35;57;48;46;36;47,7,"{""C1"":[34],""O5"":[35],""C2"":[57],""C3"":[48],""C4"":[46],""C5"":[36],""O4"":[47],""O4_EXTERNAL"":[]}",32;33;34;35;36;37;38;46;47;48;49;50;57;58;59;60,16,"{""O4"":[47],""C4"":[46],""C3"":[48],""C5"":[36],""C2"":[57],""O5"":[35],""C1"":[34],""N2_SUB_ENTRY"":[58],""N2_SUBGRAPH"":[58,59,60],""PG_ENTRY"":[33,37,49],""O4_EXTERNAL"":[]}",34,35,57,48,46,36,47,-1
NEG-a4207e09e329c21b,PAIR-a4207e09e329c21b,SG-a4207e09e329c21b,0,CC(=O)OC[C@H]1O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N=[N+]=[N-])[C@@H](O[C@@H]2[C@@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@@H](OCc3ccccc3)[C@H]3OC(C)(C)O[C@@H]23)O[C@@H]1COCc1ccccc1,trichloroacetimidate,6;7;8;9;10;11;12;13;14;15;16,"{""C1"":[7],""O5"":[6],""C2"":[15],""LG_ENTRY"":[8],""LG_CORE"":[9,10,11,12,13,14],""RING_CONTEXT"":[6,15],""C2_SUB_ENTRY"":[16]}",7,6,15,8,9;10;11;12;13;14,6;15,16,found,18;55;14;5;4;56;3;1,8,"{""C1"":[18],""O5"":[55],""C2"":[14],""C3"":[5],""C4"":[4],""C5"":[56],""O4"":[3],""O4_EXTERNAL"":[1]}",20;19;18;55;56;57;58;4;3;5;6;7;14;15;16;17;1,17,"{""O4"":[3],""C4"":[4],""C3"":[5],""C5"":[56],""C2"":[14],""O5"":[55],""C1"":[18],""N2_SUB_ENTRY"":[15],""N2_SUBGRAPH"":[15,16,17],""PG_ENTRY"":[19,57,6],""O4_EXTERNAL"":[1]}",18,55,14,5,4,56,3,1
POS-a4336bf40b04e11b,PAIR-a4336bf40b04e11b,SG-a4336bf40b04e11b,1,COC(=O)[C@@]1(O[C@H]2[C@@H](OC(=O)c3ccccc3)[C@@H](COC(=O)c3ccccc3)O[C@@H](OC(=N)C(Cl)(Cl)Cl)[C@@H]2OC(=O)c2ccccc2)C[C@H](OC(C)=O)[C@@H](NC(C)=O)[C@H]([C@H](OC(C)=O)[C@@H](COC(C)=O)OC(C)=O)O1,COc1ccc(CO[C@H]2[C@H](O)[C@@H](COCc3ccccc3)O[C@@H](OC[C@H]3O[C@H](O[C@H]4[C@@H](OCc5ccccc5)[C@@H](COCc5ccccc5)O[C@@H](O[C@H]5[C@H](OCc6ccccc6)[C@@H](OCc6ccccc6)[C@H](OCC[Si](C)(C)C)O[C@@H]5COCc5ccccc5)[C@@H]4OCc4ccccc4)[C@H](NC(C)=O)[C@H]4OC(C)(C)O[C@H]43)[C@@H]2NC(C)=O)cc1,trichloroacetimidate,28;29;30;31;32;33;34;35;36;37;38,"{""C1"":[29],""O5"":[28],""C2"":[37],""LG_ENTRY"":[30],""LG_CORE"":[31,32,33,34,35,36],""RING_CONTEXT"":[28,37],""C2_SUB_ENTRY"":[38]}",29,28,37,30,31;32;33;34;35;36,28;37,38,found,22;21;111;8;9;11;10,7,"{""C1"":[22],""O5"":[21],""C2"":[111],""C3"":[8],""C4"":[9],""C5"":[11],""O4"":[10],""O4_EXTERNAL"":[]}",6;7;8;9;10;11;12;13;21;22;23;24;111;112;113;114;115,17,"{""O4"":[10],""C4"":[9],""C3"":[8],""C5"":[11],""C2"":[111],""O5"":[21],""C1"":[22],""N2_SUB_ENTRY"":[112],""N2_SUBGRAPH"":[112,113,114,115],""PG_ENTRY"":[7,12,23],""O4_EXTERNAL"":[]}",22,21,111,8,9,11,10,-1
NEG-a4336bf40b04e11b,PAIR-a4336bf40b04e11b,SG-a4336bf40b04e11b,0,COC(=O)[C@@]1(O[C@H]2[C@@H](OC(=O)c3ccccc3)[C@@H](COC(=O)c3ccccc3)O[C@@H](OC(=N)C(Cl)(Cl)Cl)[C@@H]2OC(=O)c2ccccc2)C[C@H](OC(C)=O)[C@@H](NC(C)=O)[C@H]([C@H](OC(C)=O)[C@@H](COC(C)=O)OC(C)=O)O1,COc1ccc(CO[C@@H]2[C@@H](NC(C)=O)[C@H](OC[C@H]3O[C@H](O[C@H]4[C@@H](OCc5ccccc5)[C@@H](COCc5ccccc5)O[C@@H](O[C@H]5[C@H](OCc6ccccc6)[C@@H](OCc6ccccc6)[C@H](OCC[Si](C)(C)C)O[C@@H]5COCc5ccccc5)[C@@H]4OCc4ccccc4)[C@H](NC(C)=O)[C@H]4OC(C)(C)O[C@H]43)O[C@H](COCc3ccccc3)[C@H]2OC(C)=O)cc1,trichloroacetimidate,28;29;30;31;32;33;34;35;36;37;38,"{""C1"":[29],""O5"":[28],""C2"":[37],""LG_ENTRY"":[30],""LG_CORE"":[31,32,33,34,35,36],""RING_CONTEXT"":[28,37],""C2_SUB_ENTRY"":[38]}",29,28,37,30,31;32;33;34;35;36,28;37,38,found,14;103;9;8;114;104;115;116,8,"{""C1"":[14],""O5"":[103],""C2"":[9],""C3"":[8],""C4"":[114],""C5"":[104],""O4"":[115],""O4_EXTERNAL"":[116]}",6;7;8;114;115;104;105;106;103;14;15;16;9;10;11;12;13;116,18,"{""O4"":[115],""C4"":[114],""C3"":[8],""C5"":[104],""C2"":[9],""O5"":[103],""C1"":[14],""N2_SUB_ENTRY"":[10],""N2_SUBGRAPH"":[10,11,12,13],""PG_ENTRY"":[7,105,15],""O4_EXTERNAL"":[116]}",14,103,9,8,114,104,115,116
POS-a44048a9b80939e4,PAIR-a44048a9b80939e4,SG-a44048a9b80939e4,1,CC(=O)OC[C@H]1O[C@H](O[C@H]2[C@H](OCc3ccccc3)[C@@H](OC(=O)c3ccccc3)C(OC(=N)C(Cl)(Cl)Cl)O[C@H]2COC(=O)CCl)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,COc1ccc(O[C@@H]2O[C@@H](COC(=O)CCl)[C@@H](O[C@H]3O[C@H](COC(C)=O)[C@@H](O[C@@H]4O[C@@H](COC(=O)CCl)[C@@H](O[C@H]5O[C@H](COC(C)=O)[C@@H](O[C@@H]6O[C@@H](COC(=O)CCl)[C@@H](O[C@H]7O[C@H](COC(C)=O)[C@@H](O)[C@H](OCc8ccccc8)[C@H]7N=[N+]=[N-])[C@H](OCc7ccccc7)[C@H]6OC(=O)c6ccccc6)[C@H](OCc6ccccc6)[C@H]5N=[N+]=[N-])[C@H](OCc5ccccc5)[C@H]4OC(=O)c4ccccc4)[C@H](OCc4ccccc4)[C@H]3N=[N+]=[N-])[C@H](OCc3ccccc3)[C@H]2OC(=O)c2ccccc2)cc1,trichloroacetimidate,19;20;29;30;31;32;33;34;35;36;37,"{""C1"":[29],""O5"":[37],""C2"":[19],""LG_ENTRY"":[30],""LG_CORE"":[31,32,33,34,35,36],""RING_CONTEXT"":[19,37],""C2_SUB_ENTRY"":[20]}",29,37,19,30,31;32;33;34;35;36,19;37,20,found,60;61;79;70;68;62;69,7,"{""C1"":[60],""O5"":[61],""C2"":[79],""C3"":[70],""C4"":[68],""C5"":[62],""O4"":[69],""O4_EXTERNAL"":[]}",58;59;60;61;62;63;64;68;69;70;71;72;79;80;81;82,16,"{""O4"":[69],""C4"":[68],""C3"":[70],""C5"":[62],""C2"":[79],""O5"":[61],""C1"":[60],""N2_SUB_ENTRY"":[80],""N2_SUBGRAPH"":[80,81,82],""PG_ENTRY"":[59,63,71],""O4_EXTERNAL"":[]}",60,61,79,70,68,62,69,-1
NEG-a44048a9b80939e4,PAIR-a44048a9b80939e4,SG-a44048a9b80939e4,0,CC(=O)OC[C@H]1O[C@H](O[C@H]2[C@H](OCc3ccccc3)[C@@H](OC(=O)c3ccccc3)C(OC(=N)C(Cl)(Cl)Cl)O[C@H]2COC(=O)CCl)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,COc1ccc(O[C@@H]2O[C@@H](COC(=O)CCl)[C@@H](O[C@H]3O[C@H](COC(C)=O)[C@@H](O[C@@H]4O[C@@H](COC(=O)CCl)[C@@H](O[C@H]5O[C@H](COC(C)=O)[C@@H](O[C@@H]6O[C@@H](COC(=O)CCl)[C@@H](O[C@H]7O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OCc8ccccc8)[C@H]7N=[N+]=[N-])[C@H](OCc7ccccc7)[C@H]6OC(=O)c6ccccc6)[C@H](OCc6ccccc6)[C@H]5N=[N+]=[N-])[C@H](OCc5ccccc5)[C@H]4OC(=O)c4ccccc4)[C@H](OCc4ccccc4)[C@H]3N=[N+]=[N-])[C@H](OCc3ccccc3)[C@H]2OC(=O)c2ccccc2)cc1,trichloroacetimidate,19;20;29;30;31;32;33;34;35;36;37,"{""C1"":[29],""O5"":[37],""C2"":[19],""LG_ENTRY"":[30],""LG_CORE"":[31,32,33,34,35,36],""RING_CONTEXT"":[19,37],""C2_SUB_ENTRY"":[20]}",29,37,19,30,31;32;33;34;35;36,19;37,20,found,60;61;82;73;68;62;69;70,8,"{""C1"":[60],""O5"":[61],""C2"":[82],""C3"":[73],""C4"":[68],""C5"":[62],""O4"":[69],""O4_EXTERNAL"":[70]}",58;59;60;61;62;63;64;68;69;73;74;75;82;83;84;85;70,17,"{""O4"":[69],""C4"":[68],""C3"":[73],""C5"":[62],""C2"":[82],""O5"":[61],""C1"":[60],""N2_SUB_ENTRY"":[83],""N2_SUBGRAPH"":[83,84,85],""PG_ENTRY"":[59,63,74],""O4_EXTERNAL"":[70]}",60,61,82,73,68,62,69,70
POS-a466fed664de9ccc,PAIR-a466fed664de9ccc,SG-a466fed664de9ccc,1,COC(=O)[C@H]1O[C@@H](O[C@H]2[C@H](OCc3ccccc3)[C@@H](N=[N+]=[N-])[C@@H](O[C@H]3[C@H](OCc4ccccc4)[C@@H](OC(=O)c4ccccc4)[C@H](Sc4ccccc4)O[C@H]3C(=O)OC)O[C@@H]2COC(C)=O)[C@H](OC(C)=O)[C@@H](OCc2ccccc2)[C@@H]1OC(=O)CCC(C)=O,CO[C@H]1O[C@H](COC(=O)c2ccccc2)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],thioglycoside,34;35;44;45;46;52,"{""C1"":[44],""O5"":[52],""C2"":[34],""LG_ENTRY"":[45],""LG_CORE"":[46],""RING_CONTEXT"":[34,52],""C2_SUB_ENTRY"":[35]}",44,52,34,45,46,34;52,35,found,2;3;26;17;15;4;16,7,"{""C1"":[2],""O5"":[3],""C2"":[26],""C3"":[17],""C4"":[15],""C5"":[4],""O4"":[16],""O4_EXTERNAL"":[]}",0;1;2;3;4;5;6;15;16;17;18;19;26;27;28;29,16,"{""O4"":[16],""C4"":[15],""C3"":[17],""C5"":[4],""C2"":[26],""O5"":[3],""C1"":[2],""N2_SUB_ENTRY"":[27],""N2_SUBGRAPH"":[27,28,29],""PG_ENTRY"":[1,5,18],""O4_EXTERNAL"":[]}",2,3,26,17,15,4,16,-1
NEG-a466fed664de9ccc,PAIR-a466fed664de9ccc,SG-a466fed664de9ccc,0,COC(=O)[C@H]1O[C@@H](O[C@H]2[C@H](OCc3ccccc3)[C@@H](N=[N+]=[N-])[C@@H](O[C@H]3[C@H](OCc4ccccc4)[C@@H](OC(=O)c4ccccc4)[C@H](Sc4ccccc4)O[C@H]3C(=O)OC)O[C@@H]2COC(C)=O)[C@H](OC(C)=O)[C@@H](OCc2ccccc2)[C@@H]1OC(=O)CCC(C)=O,CO[C@H]1O[C@H](COC(=O)c2ccccc2)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],thioglycoside,34;35;44;45;46;52,"{""C1"":[44],""O5"":[52],""C2"":[34],""LG_ENTRY"":[45],""LG_CORE"":[46],""RING_CONTEXT"":[34,52],""C2_SUB_ENTRY"":[35]}",44,52,34,45,46,34;52,35,found,2;3;29;20;15;4;16;17,8,"{""C1"":[2],""O5"":[3],""C2"":[29],""C3"":[20],""C4"":[15],""C5"":[4],""O4"":[16],""O4_EXTERNAL"":[17]}",0;1;2;3;4;5;6;15;16;20;21;22;29;30;31;32;17,17,"{""O4"":[16],""C4"":[15],""C3"":[20],""C5"":[4],""C2"":[29],""O5"":[3],""C1"":[2],""N2_SUB_ENTRY"":[30],""N2_SUBGRAPH"":[30,31,32],""PG_ENTRY"":[1,5,21],""O4_EXTERNAL"":[17]}",2,3,29,20,15,4,16,17
