page_number,scheme_ordinal,summary_ordinal,reaction_number,inferred_product_count,status,attempts,skip_reason,result_page_url,detail_url
77,1531,2,31-354-CAS-11054538,3,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/77,https://scifinder-n.cas.org/navigate/?appId=62b51e14-8d31-4715-baa8-60e8d8a74d38&backKey=6a58ba6462c3022ca7b601fb&backToPage=77&cidValue=816&groupOrdinal=1531&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1531&ordinal=2&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2Fe4bb2478-4d40-5ed8-b633-6b758374dd30&uriForGroup=substance%2Fpt%2F57701276%2Bsubstance%2Fpt%2F98884-%3Esubstance%2Fpt%2F120200466%2Bsubstance%2Fpt%2F75829639%2Bsubstance%2Fpt%2F80041301
77,1531,3,31-354-CAS-3109380,3,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/77,https://scifinder-n.cas.org/navigate/?appId=62b51e14-8d31-4715-baa8-60e8d8a74d38&backKey=6a58ba6462c3022ca7b601fb&backToPage=77&cidValue=816&groupOrdinal=1531&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1531&ordinal=3&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F8e0e07ac-9c86-58b4-9475-ad0a9ec689e1&uriForGroup=substance%2Fpt%2F57701276%2Bsubstance%2Fpt%2F98884-%3Esubstance%2Fpt%2F120200466%2Bsubstance%2Fpt%2F75829639%2Bsubstance%2Fpt%2F80041301
77,1532,1,31-614-CAS-25711484,3,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/77,https://scifinder-n.cas.org/navigate/?appId=62b51e14-8d31-4715-baa8-60e8d8a74d38&backKey=6a58ba6462c3022ca7b601fb&backToPage=77&cidValue=816&groupOrdinal=1532&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1532&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2Fef7cbca7-b5a2-5859-be16-689fd9770e6e&uriForGroup=substance%2Fpt%2F57701276-%3Esubstance%2Fpt%2F163180889%2Bsubstance%2Fpt%2F163180914%2Bsubstance%2Fpt%2F163180936
77,1533,1,31-010-CAS-9579634,3,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/77,https://scifinder-n.cas.org/navigate/?appId=62b51e14-8d31-4715-baa8-60e8d8a74d38&backKey=6a58ba6462c3022ca7b601fb&backToPage=77&cidValue=816&groupOrdinal=1533&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1533&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2Ff2d09be5-96e6-5bb8-b38a-839596a490cc&uriForGroup=substance%2Fpt%2F1352410526%2Bsubstance%2Fpt%2F161007950-%3Esubstance%2Fpt%2F1352410571%2Bsubstance%2Fpt%2F1352410582%2Bsubstance%2Fpt%2F1352410593
77,1533,2,31-010-CAS-5974664,3,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/77,https://scifinder-n.cas.org/navigate/?appId=62b51e14-8d31-4715-baa8-60e8d8a74d38&backKey=6a58ba6462c3022ca7b601fb&backToPage=77&cidValue=816&groupOrdinal=1533&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1533&ordinal=2&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F8b1a8ecd-01ac-5963-b804-dd3c9ef09bf5&uriForGroup=substance%2Fpt%2F1352410526%2Bsubstance%2Fpt%2F161007950-%3Esubstance%2Fpt%2F1352410571%2Bsubstance%2Fpt%2F1352410582%2Bsubstance%2Fpt%2F1352410593
77,1534,1,31-354-CAS-5131151,3,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/77,https://scifinder-n.cas.org/navigate/?appId=62b51e14-8d31-4715-baa8-60e8d8a74d38&backKey=6a58ba6462c3022ca7b601fb&backToPage=77&cidValue=816&groupOrdinal=1534&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1534&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F1a4493c6-0f0b-500d-a425-d3fb3e585992&uriForGroup=substance%2Fpt%2F111648%2Bsubstance%2Fpt%2F57701276-%3Esubstance%2Fpt%2F1145670901%2Bsubstance%2Fpt%2F1145671119%2Bsubstance%2Fpt%2F1145671175
77,1535,1,31-354-CAS-19714655,3,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/77,https://scifinder-n.cas.org/navigate/?appId=62b51e14-8d31-4715-baa8-60e8d8a74d38&backKey=6a58ba6462c3022ca7b601fb&backToPage=77&cidValue=816&groupOrdinal=1535&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1535&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F494784db-8625-55ee-b225-f3374cfc72d7&uriForGroup=substance%2Fpt%2F874602%2Bsubstance%2Fpt%2F87508176-%3Esubstance%2Fpt%2F2243295578%2Bsubstance%2Fpt%2F2243295589%2Bsubstance%2Fpt%2F2264036873
77,1536,1,31-354-CAS-14106883,3,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/77,https://scifinder-n.cas.org/navigate/?appId=62b51e14-8d31-4715-baa8-60e8d8a74d38&backKey=6a58ba6462c3022ca7b601fb&backToPage=77&cidValue=816&groupOrdinal=1536&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1536&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F85a3a200-2d13-59c0-b674-005929017849&uriForGroup=substance%2Fpt%2F39716580%2Bsubstance%2Fpt%2F57701276-%3Esubstance%2Fpt%2F1145670821%2Bsubstance%2Fpt%2F1145671073%2Bsubstance%2Fpt%2F1145671153
77,1537,1,31-356-CAS-13764670,3,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/77,https://scifinder-n.cas.org/navigate/?appId=62b51e14-8d31-4715-baa8-60e8d8a74d38&backKey=6a58ba6462c3022ca7b601fb&backToPage=77&cidValue=816&groupOrdinal=1537&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1537&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F3314c3e1-9eb4-5611-8371-69bbf917ccaa&uriForGroup=substance%2Fpt%2F30964002%2Bsubstance%2Fpt%2F57701276-%3Esubstance%2Fpt%2F887501544%2Bsubstance%2Fpt%2F887501555%2Bsubstance%2Fpt%2F887501566
77,1538,1,31-008-CAS-3137019,3,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/77,https://scifinder-n.cas.org/navigate/?appId=62b51e14-8d31-4715-baa8-60e8d8a74d38&backKey=6a58ba6462c3022ca7b601fb&backToPage=77&cidValue=816&groupOrdinal=1538&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1538&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F83442110-4557-58af-beb1-56902ac0f033&uriForGroup=substance%2Fpt%2F100390%2Bsubstance%2Fpt%2F71117378-%3Esubstance%2Fpt%2F101312021%2Bsubstance%2Fpt%2F129706930%2Bsubstance%2Fpt%2F130192766
77,1539,1,31-008-CAS-3725282,3,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/77,https://scifinder-n.cas.org/navigate/?appId=62b51e14-8d31-4715-baa8-60e8d8a74d38&backKey=6a58ba6462c3022ca7b601fb&backToPage=77&cidValue=816&groupOrdinal=1539&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1539&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F86fce4b0-ddbf-52c5-aabf-e7f5551cb4a0&uriForGroup=substance%2Fpt%2F100390%2Bsubstance%2Fpt%2F57701276-%3Esubstance%2Fpt%2F76375661%2Bsubstance%2Fpt%2F76419482%2Bsubstance%2Fpt%2F78738757
77,1539,2,31-008-CAS-2851233,3,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/77,https://scifinder-n.cas.org/navigate/?appId=62b51e14-8d31-4715-baa8-60e8d8a74d38&backKey=6a58ba6462c3022ca7b601fb&backToPage=77&cidValue=816&groupOrdinal=1539&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1539&ordinal=2&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F67166215-328f-5304-bd00-cb4ad4646b6a&uriForGroup=substance%2Fpt%2F100390%2Bsubstance%2Fpt%2F57701276-%3Esubstance%2Fpt%2F76375661%2Bsubstance%2Fpt%2F76419482%2Bsubstance%2Fpt%2F78738757
77,1539,3,31-008-CAS-2223216,3,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/77,https://scifinder-n.cas.org/navigate/?appId=62b51e14-8d31-4715-baa8-60e8d8a74d38&backKey=6a58ba6462c3022ca7b601fb&backToPage=77&cidValue=816&groupOrdinal=1539&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1539&ordinal=3&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2Fc3f07f8c-b6b1-5dfc-87c1-0e2e35442a86&uriForGroup=substance%2Fpt%2F100390%2Bsubstance%2Fpt%2F57701276-%3Esubstance%2Fpt%2F76375661%2Bsubstance%2Fpt%2F76419482%2Bsubstance%2Fpt%2F78738757
77,1540,1,31-013-CAS-11268131,3,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/77,https://scifinder-n.cas.org/navigate/?appId=62b51e14-8d31-4715-baa8-60e8d8a74d38&backKey=6a58ba6462c3022ca7b601fb&backToPage=77&cidValue=816&groupOrdinal=1540&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1540&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F3b177d09-309d-50cf-a941-abc1a1ee7171&uriForGroup=substance%2Fpt%2F144490573%2Bsubstance%2Fpt%2F3162967-%3Esubstance%2Fpt%2F101068057%2Bsubstance%2Fpt%2F101068068%2Bsubstance%2Fpt%2F697289160
78,1541,1,31-355-CAS-10753799,3,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/78,https://scifinder-n.cas.org/navigate/?appId=65a3079b-3f34-46a0-8c79-049769cfa5ab&backKey=6a58ba6462c3022ca7b601fb&backToPage=78&cidValue=816&groupOrdinal=1541&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1541&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F09968168-237e-56c1-ae3f-5210acfc21a3&uriForGroup=substance%2Fpt%2F14155238%2Bsubstance%2Fpt%2F93970-%3Esubstance%2Fpt%2F38992993%2Bsubstance%2Fpt%2F38993009%2Bsubstance%2Fpt%2F56253328
78,1541,2,31-355-CAS-12871889,3,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/78,https://scifinder-n.cas.org/navigate/?appId=65a3079b-3f34-46a0-8c79-049769cfa5ab&backKey=6a58ba6462c3022ca7b601fb&backToPage=78&cidValue=816&groupOrdinal=1541&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1541&ordinal=2&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F8f1d1e00-0333-55c2-b8e1-efd8472f7eb8&uriForGroup=substance%2Fpt%2F14155238%2Bsubstance%2Fpt%2F93970-%3Esubstance%2Fpt%2F38992993%2Bsubstance%2Fpt%2F38993009%2Bsubstance%2Fpt%2F56253328
78,1541,3,31-355-CAS-15003184,3,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/78,https://scifinder-n.cas.org/navigate/?appId=65a3079b-3f34-46a0-8c79-049769cfa5ab&backKey=6a58ba6462c3022ca7b601fb&backToPage=78&cidValue=816&groupOrdinal=1541&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1541&ordinal=3&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F728bddd9-5dc7-5285-be6d-ff9557090758&uriForGroup=substance%2Fpt%2F14155238%2Bsubstance%2Fpt%2F93970-%3Esubstance%2Fpt%2F38992993%2Bsubstance%2Fpt%2F38993009%2Bsubstance%2Fpt%2F56253328
78,1542,1,31-355-CAS-11277764,3,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/78,https://scifinder-n.cas.org/navigate/?appId=65a3079b-3f34-46a0-8c79-049769cfa5ab&backKey=6a58ba6462c3022ca7b601fb&backToPage=78&cidValue=816&groupOrdinal=1542&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1542&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2Fb8ed631f-1928-5fa9-bcba-ddd359740662&uriForGroup=substance%2Fpt%2F108247%2Bsubstance%2Fpt%2F162680208-%3Esubstance%2Fpt%2F1340482338%2Bsubstance%2Fpt%2F302783171%2Bsubstance%2Fpt%2F637316893
78,1543,1,31-354-CAS-2231731,3,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/78,https://scifinder-n.cas.org/navigate/?appId=65a3079b-3f34-46a0-8c79-049769cfa5ab&backKey=6a58ba6462c3022ca7b601fb&backToPage=78&cidValue=816&groupOrdinal=1543&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1543&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F07b24446-40d3-5609-bc19-fb9eaaa7c061&uriForGroup=substance%2Fpt%2F146985888%2Bsubstance%2Fpt%2F98884-%3Esubstance%2Fpt%2F400865034%2Bsubstance%2Fpt%2F540474097%2Bsubstance%2Fpt%2F540474100
78,1543,2,31-354-CAS-4354511,3,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/78,https://scifinder-n.cas.org/navigate/?appId=65a3079b-3f34-46a0-8c79-049769cfa5ab&backKey=6a58ba6462c3022ca7b601fb&backToPage=78&cidValue=816&groupOrdinal=1543&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1543&ordinal=2&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2Feb782457-668c-5e53-980d-281f851d983e&uriForGroup=substance%2Fpt%2F146985888%2Bsubstance%2Fpt%2F98884-%3Esubstance%2Fpt%2F400865034%2Bsubstance%2Fpt%2F540474097%2Bsubstance%2Fpt%2F540474100
78,1544,1,31-354-CAS-4189512,3,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/78,https://scifinder-n.cas.org/navigate/?appId=65a3079b-3f34-46a0-8c79-049769cfa5ab&backKey=6a58ba6462c3022ca7b601fb&backToPage=78&cidValue=816&groupOrdinal=1544&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1544&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F3ad5cd96-3f6d-54b8-ba28-be8ccb5aa290&uriForGroup=substance%2Fpt%2F71117367%2Bsubstance%2Fpt%2F98884-%3Esubstance%2Fpt%2F86420726%2Bsubstance%2Fpt%2F86420737%2Bsubstance%2Fpt%2F86420748
78,1545,1,31-008-CAS-23224,3,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/78,https://scifinder-n.cas.org/navigate/?appId=65a3079b-3f34-46a0-8c79-049769cfa5ab&backKey=6a58ba6462c3022ca7b601fb&backToPage=78&cidValue=816&groupOrdinal=1545&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1545&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F1c23a88d-0ff6-5a48-9844-18e39158962f&uriForGroup=substance%2Fpt%2F100390%2Bsubstance%2Fpt%2F220645863-%3Esubstance%2Fpt%2F220645589%2Bsubstance%2Fpt%2F220645603%2Bsubstance%2Fpt%2F220645874
78,1546,1,31-355-CAS-21497446,3,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/78,https://scifinder-n.cas.org/navigate/?appId=65a3079b-3f34-46a0-8c79-049769cfa5ab&backKey=6a58ba6462c3022ca7b601fb&backToPage=78&cidValue=816&groupOrdinal=1546&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1546&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2Fd6f18c25-0e9b-549a-9b2a-4b30cbd9b118&uriForGroup=substance%2Fpt%2F108247%2Bsubstance%2Fpt%2F63167679-%3Esubstance%2Fpt%2F163396234%2Bsubstance%2Fpt%2F2395852125%2Bsubstance%2Fpt%2F63167668
78,1546,2,31-355-CAS-21497432,3,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/78,https://scifinder-n.cas.org/navigate/?appId=65a3079b-3f34-46a0-8c79-049769cfa5ab&backKey=6a58ba6462c3022ca7b601fb&backToPage=78&cidValue=816&groupOrdinal=1546&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1546&ordinal=2&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F086e2128-dcbf-56ac-b30d-71e3db1976d5&uriForGroup=substance%2Fpt%2F108247%2Bsubstance%2Fpt%2F63167679-%3Esubstance%2Fpt%2F163396234%2Bsubstance%2Fpt%2F2395852125%2Bsubstance%2Fpt%2F63167668
78,1546,3,31-355-CAS-21497433,3,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/78,https://scifinder-n.cas.org/navigate/?appId=65a3079b-3f34-46a0-8c79-049769cfa5ab&backKey=6a58ba6462c3022ca7b601fb&backToPage=78&cidValue=816&groupOrdinal=1546&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1546&ordinal=3&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2Fb0575d8a-aa54-5beb-a640-77a9cdbef5cc&uriForGroup=substance%2Fpt%2F108247%2Bsubstance%2Fpt%2F63167679-%3Esubstance%2Fpt%2F163396234%2Bsubstance%2Fpt%2F2395852125%2Bsubstance%2Fpt%2F63167668
78,1547,1,31-010-CAS-11709442,3,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/78,https://scifinder-n.cas.org/navigate/?appId=65a3079b-3f34-46a0-8c79-049769cfa5ab&backKey=6a58ba6462c3022ca7b601fb&backToPage=78&cidValue=816&groupOrdinal=1547&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1547&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F0782e484-50d7-5dae-8b18-fea6f0bcd64d&uriForGroup=substance%2Fpt%2F1352410515%2Bsubstance%2Fpt%2F161007950-%3Esubstance%2Fpt%2F1352410548%2Bsubstance%2Fpt%2F1352410559%2Bsubstance%2Fpt%2F1352410560
78,1547,2,31-010-CAS-3843922,3,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/78,https://scifinder-n.cas.org/navigate/?appId=65a3079b-3f34-46a0-8c79-049769cfa5ab&backKey=6a58ba6462c3022ca7b601fb&backToPage=78&cidValue=816&groupOrdinal=1547&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1547&ordinal=2&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2Ff735403a-c405-532b-a7d8-54d46404fe63&uriForGroup=substance%2Fpt%2F1352410515%2Bsubstance%2Fpt%2F161007950-%3Esubstance%2Fpt%2F1352410548%2Bsubstance%2Fpt%2F1352410559%2Bsubstance%2Fpt%2F1352410560
78,1548,1,31-354-CAS-720515,3,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/78,https://scifinder-n.cas.org/navigate/?appId=65a3079b-3f34-46a0-8c79-049769cfa5ab&backKey=6a58ba6462c3022ca7b601fb&backToPage=78&cidValue=816&groupOrdinal=1548&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1548&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F099dfa94-9d87-5a7b-8a98-c53a8aeabf36&uriForGroup=substance%2Fpt%2F57701276%2Bsubstance%2Fpt%2F638299-%3Esubstance%2Fpt%2F1145670843%2Bsubstance%2Fpt%2F1145671108%2Bsubstance%2Fpt%2F1145671164
78,1549,1,31-356-CAS-11638829,3,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/78,https://scifinder-n.cas.org/navigate/?appId=65a3079b-3f34-46a0-8c79-049769cfa5ab&backKey=6a58ba6462c3022ca7b601fb&backToPage=78&cidValue=816&groupOrdinal=1549&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1549&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F50061287-e9ea-5d01-a27d-59c4404accf5&uriForGroup=substance%2Fpt%2F53293008%2Bsubstance%2Fpt%2F57701276-%3Esubstance%2Fpt%2F887501511%2Bsubstance%2Fpt%2F887501522%2Bsubstance%2Fpt%2F887501533
